,username,rating,comment
222,Bendelker,3,Really disliked this game.
223,bendgar,N/A,"Own:
Daimyo Box 
Monster Pack
Oni Unleashed
Dynasty Invasion
Dynasty Kickstarter Exclusives

100x Funforge Tokaido metal coins"
224,Benjaminviking,8,LAC (75)
225,BenjaRocks,8,"Super beautiful area control game that's very surprising. Much more depth than expected, far better than Blood Rage (not much in common really) and a lot of replayability."
226,Benjen,N/A,Unplayed
227,benme,7.8,"This game is an excellent area control game with a lot of fun elements that all work well together.  The production values are stellar and the game works really well too.  Also there is less of a rich get richer element than there is in Blood Rage.  For me Blood rage plays quicker, is more fun.  I am glad this isnt just a rethemed blood rage and the new elements (action selection with allies sharing an extra benefit all works really well.  The combat to me though falls a bit flat - it lacks the excitment of blood rage and can be a bit of a rock paper scissors type of thing.  Its good, dont want to undersell it but its a blind bidding type of thing and I am coming to the conclusion that I do not like blind bidding even if this is done in a fairly interesting way.  More strategically compelling than blood rage and certainly simpler and more newbie friendly.  I hoped I would like it as much as blood rage but whilst I dont I will still be happy to play it lots more."
228,benni_jolink,7,"A mishmash of different game mechanics. Individually each mechanic is cool, but it feels like you're playing three games on the same board."
229,BenRon,7.7,1 
230,benshever,3,Any game where combat can drastically swing due to ONE COIN is not a game I want to play. I’m also not a fan of asymmetric powers.
231,Bentusian,6,nothing special. It was ok.
232,Bergonzini,6,Waiting for April's 2018
233,bergstro,9,"Surprisingly deep game.  There are many different strategies, and the amount of information to continually process is immense.  Every decision in the Autumn round is agonizing.  "
234,berlinearl,N/A,Son Painted Monster Minis
235,berrytravels,N/A,Shelf of Shame!
236,BestCheckedIn,9.5,"I have never not enjoyed this game. This does not apply to the people I have played with...

I have played with people who thought this game was garbage and wanted to quit in round 2, bitching and complaining endlessly. I have also played with people who continue to request it. This game has all of the good stuff I look for in a game. It's a grand area control game with impressive miniatures and (in my opinion) revolutionary combat mechanics. Cry Havoc feels like a crappy version of this masterpiece mechanic. The order of battles. The hidden bids for the locations. The reparations. Man this game is clever.

My negative would be that I think the Turtle clan should have higher starting honor than the Lotus. Just my opinion. I understand that the clans have balance based on turn order which annoyed me for a while but clever negotiation means none of that matters."
237,beta_1113,7.75,"Needs more plays at higher player count. 3 player, two player make double alliance crushed other player."
238,BGG Charity,N/A,Playmat in separate bin
239,BGG Library,N/A,PLAYMAT AVAILABLE AT LIBRARY DESK
240,BGGNSF,3,"I'd like to coin a new term. Well, at least I've never heard anyone use it before. 

We're all familiar with ""point salads"", right? Rising Sun is the top ranked ""rules salad"" game on BoardGameGeek. The defining characteristic of a rules salad is that it's almost impossible to take an action without a) implementing a new rule or b) activating a rule that has been implemented by another.

You know if you're playing a rules salad because:
- each player has unique rules that apply to their faction
- there are stacks of cards or tiles with new rules that are difficult to read from most seats
- the game is approximate 1/3 downtime due to passing around cards or tiles or reading new rules aloud
- at some point, there are too many new rules in the game to track all of the effects and make informed decisions
- at some point, you make a suboptimal move simply because you forgot one rule
- you'll need to play the game many times to encounter all of the rules and begin to grasp how they balance and interact with one another
- you're pretty sure the game isn't truly balanced because there are too many rule permutations to possibly

I know many people like Rising Sun and I respect those preferences, but my opinion is that Rising Sun is the epitome of everything that's wrong with modern board games. I get that it can be fun if you've got a group you love negotiating with... but there are so many better negotiation or area control games. I get that it's attractive to look at and you're getting a lot of minis, but that's not why I'm in the hobby. For me, I prefer strategy rather than chaos, or thoughtful decisions rather than overwhelming randomness, depth from simplicity rather than complexity.

I enjoyed my first play and this game just keeps falling in my personal rankings every time I play it again. I'm at the point where I'm going to refuse to play it in the future. I'd rather play a brilliant game like El Grande with cubes than a set a of overproduced minis disguised as a game."
241,BGMan13,6,"Saw the gameplay video and was left unimpressed. The game looks nice with high quality sculpts for the minis, but I just did not find the gameplay to be compelling. The combat especially left me feeling uninspired."
242,bhudson1972,8,"I am really impressed with Rising Sun. The base game is outstanding, but when you throw in the KS exclusives and expansions, you have a game that really has a lot of re-playability. There seems to be several paths to victory. The asymmetrical clan powers are very cool and interesting. I was worried about the level of negotiations, but so far, I haven't seen that part of the gameplay really make a huge impact. This definitely takes repeated plays to grasp some of the strategies. Finally, if you do acquire the KS exclusives, then the board presence is off the charts. I'm interested to hear of any two player variant rules, though I realize that defeats the purpose of the negotiation aspects of the game."
243,Big B,9.5,"The successor of Blood Rage that commonalities with that game (dudes on a map where sometimes you can reap vp from losing battles, mythological theme filtered through heavy metal sensibilities) but has a more deliberate, high command level viewpoint that I like. Very much like the blind bidding to change the outcome of battles, like how monsters are permanently part of your forces. Really like how there's advantages to have allies but also not, and there seems to be where the real strategic meat is. It's got a lot of bling but everything looks very nice laid out. Can go long with more players but doesn't  feel any longer than it needs to be. Great game, want to play it more."
244,bigbadratman,8,PLAY WITH A FRIEND.  ONLY THING NOCKING DOWN RATING TO AN 8 IS THE COMPLEXITY.
245,bigchocolate69,6,"Area control game with a really neat blind-bidding phase for battles. Sadly, the ""train"" mandate stalls the game and takes away from the excitement."
246,bigeeh,9,I really enjoy this game. The interaction is awesome. There are so many ways to affect your game & someone else's.
247,Bigft64,9,"(June 2018) Sure, it's way overproduced but this is another great Eric Lang game. Area control mixed with strong player powers and a unique battle system. The alliance system and the fact that open trades and negotiation are encouraged make this game shine. The main drawbacks are a)it takes a while to set up and tear down as there's lots of pieces and 2) it's on the longer side running around 2.5 hours or even more. This game also feels like it's meant to play with 5 players as that ensures one player is left out of an alliance. Due to the nature of the game and designer, this will draw comparisons to Blood Rage and you can see parallels in the game play too. For me, this is better than Blood Rage but I like both games.

(January 2020): 8 => 9
I still like this more than Blood Rage but they are close.  I would choose BR if I had 4 people but probably Rising Sun if I had 3 or 5. The wildly different faction powers and that bidding-battle system is just great."
248,bigjay415,10,"Kickstarted it as an investment as not a fan of Lang's Blood Rage. After one play, knew it was a winner."
249,bigjay44121,9,Absolutely loved this game.
250,BigNorm,N/A,Kickstarter Backer.
251,Bilb,5,Beautiful but gameplay is lacking
252,BillClark,10,"One of the best games ever in my opinion. Great miniatures, smooth rulings, supurb player interaction (bluff, politics, warfare, bonds, deals), and very strong theme. Love this game!"
253,billjazzer,7.27,A really superior game.
254,billymoustache,7,Retail Edition
255,billymoustache,8.5,"KS Edition (includes metal coins)

Sleeved with Gaming Trunk organizer"
256,Bimprasetyo,10,"Really love this game,"
257,BiohazardSnake,10,KS Edition with Shogun Crate.
258,biosludge,8,I got to play this at Origins 2018 in Columbus Ohio. I enjoyed it immensely. I would only want to play this at 6 players. 
259,bioworm,N/A,"Full kickstarter
3-6"
260,Bitlaw,N/A,Complete edition: all available content owned.
261,Bixby,8.25,$230 Canadian (Includes all expansions & KS Material along with neoprene game mat). Pristine condition
262,bizdave,N/A,"Kickstarter Daimyo Edition
+ Play mat"
263,Bizmat,N/A,With both retail expansions and bought the KS Mandate tiles. Also own the Tower Season Cards set.
264,Bjanze,N/A,This sounds interesting and jumped right into most played games in BGG
265,BlackForestHam,N/A,2020 10x10
266,Blackhowler,8,"Solgt sep. 2018 for 700,-"
267,BlackJackGeary,9,Kickstarter Preorder
268,Blacksad,8,"[b]Primera partida[/b] (8/10)
Divertido juego de control de áreas con confrontación y alianzas"
269,blackshirt,N/A,w. Convention Promo Pack
270,blackwolf2015,8.2,3+4!+5!
271,blakbuzzrd,N/A,I like Japanese mythology. I like beautiful miniatures. I like Blood Rage. This game seems like I will also like it. I will update this when I get around to playing it.
272,blanket_term,N/A,haven't played it yet
273,BlessPL,9.3,"If you like strategy, negotiations, backstabbing, bluffing and gambling - it's a must buy."
274,bliming1969,10,Great table presence.  Simple yet deep mechanics.  Seemingly endless replayability.  Fantastic miniatures and components (even retail edition is nice; kickstarter exceptional).
275,blindside14,N/A,"I was able to find a local store to preorder the kickstarter version because I missed out on the campaign. I was so excited I also ordered the mat, coins and expansion also. I am a little confused on how many season cards sets the kickstarter core box is coming with, anyone know?"
276,BlitzNatsu,N/A,All in KS pledge
277,Blodhemn,N/A,"KS edition, with Folded Space (Daimyo) insert"
278,blownfreaks,N/A,Kickstarter
279,BlueDane,6,"Withholding judgement until I play it with less players. It's definitely overproduced and the minis and component factor might up it a bit for me, but for now a 6."
280,BlueKingCrab,9,"Played with the max amount of players took about 6 hours start to finish, but it was a blast! We had 1 extra person ""playing"" they would read off the cards for people when a new season started or if they questioned one of them, also gave out figs and money, really helped the game move."
281,blueknight98,8,"Resolution of battles by waging money is a neat twist on the idea.  But man oh man, the setup and tear down of this game seems like a nightmare."
282,BlueOne8,9.1,"Absolutely amazing, I dont know even where to start.

1. People see the glittering image, they are right to praise that
2. Components they say yes top notch.

But that maybe gives idk 0,5 of a start to any game for me. The rest is...

It is the only game I have graded with this grade, the only... but it deserves it.
So let's go and look deeper shall we:

1. Replayability is 11/10 yes it is that amazing especially if you have a KS set
2. Decision making - off the chart so many decisions all the time it is ridiculous but they are all good and they seem simple yet they are so complex... 10/10
3. Different path to victory. Absolutely.
a) You have different clans for each you have to use them to the best of your ability
b) Honour will play a big role but you can go either
- Low on it and reap rewards, or high, decision is yours only
c) You want to focus on Kami that an idea, on which Kami there are four? You want to focus on one, two...?
d) Should I save money and win battles and VP with that, should I use it to bribe, should i....

I ll just stop Different paths 10/10

4. Mechanics - Elegant game through and through 10/10
5. Theme - Rich in theme, theme that I love the only part that didnt make sense is being an ally but still take hostage and what not and not breaking alliance.... so here I give it 9.5 / 10 for this...

And so on and on...

Simply amazing beyond belief"
283,Bluesuitv,10,Only wish chinese clans were actually chinese woth chinese monsters but they just feel like more japanese clans that have seperate japanese gods.  Doesnt affect game play just more for theme.  Wish monsters werent neccesarily treated as single bushi some times but I guess thats part of the strategy.  Overall those are my only negative feedbacks but amazing game.
284,bm6262,7.8,Factions are very unbalanced and there isn't enough negotiation to overcome this balance.
285,boardgamesdotEXE,9.5,"While the game is dramatically different from Blood Rage, they are inevitably compared against each other so I want to address that up front. Blood Rage is a game with drafting during which people do actions against each other. Rising Sun is a game of diplomacy where players do actions WITH each other, in order to most benefit themselves. The result of this? Rising Sun is inherently more interactive, and feels like a game where everyone is constantly involved in an ever-changing board state.

The thing I love most about this game is player agency. If you have a bad board position, you can diplomatically move things into your favor. If you have an average one, most of the mandates will give you several options for improving it. If you have a great one, there are mandates to capitalize there, too. The player is constantly in control of their destiny, and no decision is throwaway or obvious. Many games put you in a place of ""fake decisions"" where you may say to yourself ""sure, I CAN do ten different things, but nine of them are horrible"". This is not that game.

From there, the variable clan powers, variable province setup, variable Kamis, and even variable season decks you use to power up your clans add tons of replayability. No two games are remotely similar, and even playing the same clan repeatedly will reveal new strategies based on the game state.

Finally, I would clearly be missing something in my rating if I didn't mention the large collection of highly detailed minis. I think these are CMON's best miniatures to date. The monsters are huge and imposing, and even the little warriors hold great detail. Best of all, they seem to have improved their process so the spears and swords don't end up ""wilted"", or bent in half.

All in all this game is truly exceptional!"
286,Board_Knights,N/A,Innes
287,Boat_Times,N/A,Was able to kick start as a late backer. Japanese theme had me.
288,boaz0norton,8.4,KS version
289,Bobbovski,7,"A fun but pretty ""weird"" game. Definitely want to try it again."
290,BobbyWie,9.5,"Excellent game with full of surprises. I love Rising Sun even more than I love Blood Rage (although one of the best games I ever played and still play) but the negotiations, bidding and twists in the war phase outcome are so fun and replayable.  ."
291,Bobdaboa,8,I feel this is a better version of Blood Rage. A lot of the same mechanics but better executed. Overall great experience but this game can be expensive with all of the expansions.
292,BobDodgerBlue,N/A,1402
293,Bobonthecob,9.5,"TL: DR - If you like blood rage at all, and are at least okay with negotiation, you absolutely MUST play this.

Rising Sun, dubbed the spiritual successor to Blood Rage, is a game of alliances, combat, and sudden but inevitable betrayal! 

Turns are taken in this manner: pick an action tile (called mandates) and everyone gets to do its effect, but you (and your ally if you have one) get to do a bonus stronger effect. However, one mandate allows your ally to betray you and break your alliance, while replacing figures on the board with their own. 

Combat is incredibly interesting. You secretly bid your coins to win specific objectives on your personal war tile, and then they occur in order and include options like taking a hostage and committing honorable seppuku. You can even win the last one (War poets) and gain a point for ALL figures that died in that battle, even if your presence was minuscule. You can get a good amount of points without winning the battle, and the kicker is that while you lose any coins you bid, the winner of the battle gives the coins they bid to the other participants. So you can choose to throw a battle and simply gain coins for your next battle to gain better standing.

Each player has an ability that if you didn't know the others, would seem overpowered. The dragonfly clan can summon troops anywhere and move anywhere freely, the turtle clan have their strongholds on the backs of giant turtles, which can move like their figures and count as indestructible troops, the lotus clan can pick a mandate to play face down ad declare any mandate they want!

Last but not least is production, which even without the kickstarter goodies is still excellent. It hurts to say it, but the miniatures are even better than blood rage. The sculpts are amazingly detailed and occasionally monstrous but without feeling fragile. Everything is begging to be painted, and that's a lot of stuff to paint. Honestly my only hangup on the game right now is setup and takedown due to all the miniatures and the CMON typical plastic positions they go in. You'd honestly need to label their spots to easily remember where everything goes, but I'll have a better solution for that as soon as humanly possible.

Honestly, Blood Rage is my favorite game, but it may only take one more play of this to supplant BR. It's that interesting, thematic and fun. AND it does all of this without overwhelming you with options. Play it please!"
294,Bob_Bigos,2,Mouais bof
295,Bolm,5,"Ultimately, Rising Sun has interesting design ideas that led to fierce boredom in me. So little choice for such a long game is a deal-breaker to me. The table-talk does not make up for it at all"
296,bolton317,5,"too long a game. Tea phase doesn't work well when people make pacts to stay a team for all 3 phases instead of opening themselves up to negotiation (Tea phase has a lot of potential but really depends on the right players). The upgrade cards aren't very interesting and a lot of them are the same. You can work out if you have a chance of winning or not with an hour left of game time as there is barely any end game conditions. The combat bluffing system gets boring after a couple of games.
Would only recommend this game if you have a group of players who all love to negotiate and are 100% impartial"
297,Bond8089,9,"It amazes me how good Eric Lang is at designing area control games.  Has a hint of blood rage in it, but it is a completely different game (and probably more in depth).  Love everything about it and can't wait to play more."
298,Bondi73,N/A,"deutsch
https://www.youtube.com/watch?v=UyzTaw_BE54"
299,bongobry,9,"Only two plays in so far, so this is a tentative score. Having said that, Rising Sun is everything I'd hoped it to be. Many strategic (and rules) mistakes were made first time, but nevertheless I thoroughly enjoyed that initial play-through. The second game played out much differently and I loved it just as much. This is the dudes-on-a-map game I've been looking for this whole time. Excellent."
300,BooMie,8,Battle are bluff based and I've found that each game I've played (4 players) has been balanced and engaging and stressful in the best way. I would be interested in seeing how 5 players change the balance and alliance system. This game could be made less expensive without the extremely detailed minis but they do add such a level of luxury to the game that I imagine it's weaved into how invested I am each and every time I play.
301,Borafil,N/A,Kickstarter edition *New In Shrink*
302,boredbeyondbelief,6,"It's an over-indulgent mess. Which isn't always a bad thing; but you see some of the pieces and drool, then realize they are just meh game-wise. Can be a lot of fun but can also suffer from king-making from people who have fallen way out of contention. Also suffers slightly from a huge reliance on the ""I can't choose the bottle in front of me"" tactic in combat. I think I would have preferred some luck to mitigate the guessing!"
303,Boreira,10,"game pace, mechanics, quality - overall amazing game!"
304,borgvger,N/A,Base
305,boulderman,8,"Better than Blood Rage, can see why Sam does not like the bidding"
306,Boundless888,10,It's such an amazing and complex tactical game that has so much depth and a blast to play buying the kickstarter set was worth it :)
307,Bpercivi,N/A,Want to watch
308,bradalmighty,7,A big game with great components. The round action selection and war phase each provide cool moments for strategy and choices. The action off the table is often as exciting as the action on the board. If you like to wheel and deal this is a strategy game for you!
309,Brandokane,N/A,Kickstarter Deluxe
310,brasilcaps,N/A,Daimyo Pledge
311,BraveSirPatrick,7,"[b]Mini-Expansions & Promos:[/b]
[thing=224654]Daimyo Box[/thing]
[thing=224653]Monster Pack[/thing]

[b]Accessories:[/b]
[thing=245869]Metal Coin Pack[/thing]
[thing=245867]Playmat Board[/thing]
[listitem=5488002]Fantasy Flight Standard American [COLOR=#009900](Green)[/COLOR] Card Sleeves[/listitem]"
312,brazidlo,10,"Rising Sun eliminates most less-than perfect mechanisms within Blood Rage, replacing them with the best mechanics of any game in my collection. There are strong elements of planning, area control, negotiation, and bluffing. If bad things happen in a round, you've been betrayed, out-maneuvered, or manipulated.

We go:
Everybody performs the action selected by the choosing player (Race for the Galaxy, Puerto Rico, ect). This has been keeping everybody engaged and vying for competitive advantage. The honor system, asymmetries, and alliances can make these decisions complex.

Kingmaker:
My only issue with the game is that losing players could likely influence who comes out #1 and #2. This is somewhat offset by the fact that it is likely that the losing players have an ax to grind with #1 or #2."
313,Brazol,7,"KS version with Daimyo Box and Coins

Great dudes on map game. You can tell it's Lang's game as it has some similarities with Blood Rage but it's totally different game. The war phase bidding is perfect. It makes the game hard to predict. Each step in war phase has impact on next steps and even on next battles. The whole game felt a bit random but in a good way. Also after 2 games I feel like the game is balanced because everything is imbalanced :P. There are OP combos possibilities everywhere. Even each clan special power seems too strong. Sometimes it's necessary to combine forces and stop someone from achieving it because it would break the game. 
The Diplomacy comparison is forced in my opinion. The alliances are useful but are part of game mechanic and I don't see a lot of space for negotiations.
A lot of fun.

"
314,brewsaki,8,"What I love about this game:
+ The player powers are very different from one another.
+ The action selection is super fun and a bit like Race for the Galaxy. Everyone gets to do something, but the selector gets a bonus.
+ Bidding during the conflicts is also fun because you really need to choose which conflicts you want to win and which ones you are willing to let go in order the cash the winner's money.
+ As with many other Eric Lang games, everything from the monsters to the upgrade cards feels super powerful.

What I dislike:
- The bidding part can be a bit long if you're not part of the combat.
- The alliance mechanic is a bit underwhelming. I wish it played a bigger part in the game. "
315,briandglee,1,"would've funded kickstarter if the name of the game wasn't rising sun. It's like seeing a board game named after confederate flag. To some, it could be something offensive, given Rising sun flag symbolizes Japanese imperial era and its war crime (even if the flag was used since edo era)."
316,briatharen,6,"rated
2019*20 // rating: 6 // plays: 1
2019-07 // rating: 8 // plays: 1"
317,BriBriSlat,8,In office
318,broken clock,4,Apr 2018
319,brumble666,N/A,Kickstarter
320,BrunoDeVries,7.5,"ETA: April 2018
Daimyo Box + Phoenix, Dynasty Expansion and Playmat Board"
321,Brwncoat,10,Phenomenal game; I chased Eric Lang on this one and was not disappointed. Very engaging mechanics that foster interesting decisions and alliances. Would highly recommend.
322,Bryan1102,N/A,24k
323,bryancb,N/A,"plus playmat board, metal coin pack, dynasty extras

(Everything Rising Sun) x2"
324,bryceyoder900,7,tentative 7.5
325,btharveyku08,4,"Need to play it several more times to get a better fleshed out opinion. While it is fun during play, finishing the game leaves me feeling I have not done very much but it took the group an evening to play. Not sold on the negotiation aspect outside of the tea ceremony.

Ended up selling because my group discussed and admitted we'd basically just always play something else at the various play counts it provides."
326,buadb,N/A,Kickstarter Implementation
327,buckbagr,9.2,"This game is absolutely brilliant.  Even though my wife won by winning two or three uncontested battles, and giving herself an honorable death every other time.  With the right cards at your side you  can pull off a victory even though you appear to be very weak.  Great game worth the hype.  This first playthrough was without any of the extra monsters and kami.  The board and all components are beautiful.  Very cool game."
328,Buckshotlafunk,N/A,Chris
329,bukimi,9,"Great area control game. It's not complicated and quite fast. Cards are a nice part of game: not too powerful, but also can't be ignored. Stunning graphics."
330,Bulwyf,4,"So... Chaos in the Old World 3.0.  I'm not a fan.  It doesn't grab me at all and the gameplay feels tepid.  There are other games that do what Rising Sun tries to do, but only better.  Do not be seduced by the pretty bits.  Give this one a pass."
331,burgessshawn1,7,"Personally, the game is a tad overhyped. It's a good game, but too bloated. Takes way too long. Combat outcomes are too dense and variable to predict with much accuracy. Initially I thought this was interesting but in practice it's very difficult to plan strategies across the war phase, as variables may be very different than expected by the time a critical fight appears, especially since losers of previous fights gain money from the winners. Someone overspending in a fight before (that you aren't even involved in) could mean the opponent in your fight has way more coins than expected, which throws your fight. I like the concept but in practice too convoluted. I also found card powers were either underwhelming (or uninteresting) or super overpowered. Blood Rage gives a similar feel in a shorter, simpler, more streamlined package. Still a good game, and I get why people like it, but too elaborate for me."
332,burgundy90,8,"First play took longer than I’d like.  There’s some AP to be had.  Still, I want to play again to explore the strategies and variety. Have to figure out how to setup/breakdown faster.  

Edit 2/21/18:  getting better with more plays.  The negotiation has gone from random (""I guess I'll ally with you"") to much more strategic (""I'm going for x strategy so I'll need y as an ally"").  A lot going on and needing to pay attention to what everyone else is doing."
333,Burningleaf,9,Lots of fun. Brutal play. Cannot be played with friends who cannot handle being lied to. Some of the best Japanese mythology minis I have seen
334,burntoutmouse,10,+ kickstarters + expansions
335,bushaaya,6,"Slight wear on cardboard components. Everything else in mint condition.
Will mostly consider local non-shipping trades due to size of box"
336,butakka,9,"Player count best to worst: 5,3,4,6"
337,byobodybag,9,"Absolutely fun game! Kickstarted everything minus the artbook. Will start painting when time permits.

9/10 - taking a point for high-player count requirement and game length which averages around 180 minutes.

The 1's on the ratings are absolutely hilarious and make no sense!"
338,C3Gaming,9,"3-5 players
Best: 4-5
90-120m
Exp.: Daimyo Box
Dynasty Invasion
Dynasty Extras
Kami Unbound
Monster Pack
Playmat"
339,cacol89,8.5,"There's many things I like about this game.
+ Rules are quite simple
+ Theme, artwork, and production are stellar.
+ It has a lot of depth and strategic options.
+ No hidden information, so no surprises or luck.
+ Alliances make up for great situations and debates.
+ Best part is the battle mechanisms, it has some psychological back and forth that is amazing, plus super cool ramifications.
+ It has great variability, and the asymmetric factions are awesome.

On the negative side:
- Bonsai clan is broken. It really is. It only works if 
Ryujin (buy cards kami) is available, or the other players are noobs.
- Fox clan is a Kickstarter exclusive. I hate it when they do this, it sucks.
- The alliance system is totally overvalued and overplayed by players.
- But the real complaint is that it's long :-/ too long. It takes us 1h per player.

I really like pretty much everything in the game, but the length kills it, if it played in half the time it would easily by my #1 game. Unfortunate."
340,Calacyria,N/A,"Kickstarter Edition
"
341,calbond,7.5,"Very solid strategy game, definitely similar to Blood Rage. Awesome miniatures and art, and the game finally started clicking towards the end of the second round. Looking forward to playing again."
342,calconey,8,Beautiful. I like the asymmetric factions and dynamic board state. Love the bidding for battles. Pick up if I find for cheap.
343,caliber,N/A,Yet to be played
344,calidoggg,9,"Masterpiece of Eric Lang. Includes heavy diplomacy (or none depending on your group) along with shifting alliances, betrayal, nice action selection mechanism, heavy strategy, and blind bidding battle technique that is just so much fun and brain-burning.

It's always an epic 3-hour game when I play this.  Would never say no to Rising Sun."
345,Camaron_Vaquero,N/A,I saw in a board game store; It's terrific! I need it!
346,cambiumGames,6,"The first playthrough was okay, have to play again to really decide."
347,CameronWLucas,8.5,"Super fun 'event' game.

The faction powers are a ton of fun to play and the different sets of season cards make each game a joy to explore so far.

While the positioning, mustering and building up are fun in my mind the best part of the game is the War Phase. I love how the order of province fights changes things and I love games where you secretly play something while trying to read what the other player might do.

The negotiation in this game isn't as much as I'd hoped for, but it's present enough to be enjoyable.

Production values are fantastic. Between the beautiful mini scuplts and the kickstarter exclusives Rising Sun is a treat to have on the table. The neoprene mat really elevates this too."
348,camus38,6,"More Eric Lang, bigger minis but more refined mechanics."
349,Camy_1968,8.45,SJ
350,CanadaX21,10,"Played multiple times with 3 different groups, everyone has loved the base game so far."
351,Canadiangamer,8,"Love the variable faction powers and the combat mechanic is outstanding.  We've had runaway winners the few times we've played which is the only thing keeping this from scoring much higher for me
"
352,candoo,9,"Wow. I'm stunned. I haven't liked any of this designer's other titles.
This might be Lang’s Magnum Opus. 
I only kickstarted it because of the theme.
Pleasantly surprised, in terms of the strategy of game play. 
This is Eric Lang's best work to date. 
Way surpasses Blood Rage, which was just “okay”.  This has much more nuance and depth of play. 
This has a shade of the Diplomacy heritage that it purports to have. There are going to be some sore feelings and some backstabbing. There is also a similarity  to Blood Rage, in that you can gain VPs both by winning and losing battles. Often you gain more VPs by having your guys die. As such, it is not really area control...it’s about how to bid for VPs with money. And monsters are just unnecessary eye candy, as they aren’t actually too powerful. The game play could have been easily serviced with generic wooden cubes and cardboard counters. 

This is not Ameritrash (just the plastic minis are that element). This is a full-on strategy game. Battle resolution is completely deterministic; no dice or card play, but  through board presence and simultaneous money bidding. 

The swinginess of the honour track was a concern at first, but after three plays, it is just a facet of the game, and not a problem. 

The typical problem of Japan based maps in games (guys turtling at the ends, the guys in the middle get hammered) is not an issue here. The mechanics make all provinces fluid: no advantage to the guys at the ends of the maps, and the guys in the middle of the map are not necessarily hammered. There is actually no incentive to turtle in this game...the opposite...you want to get out there to conquer different provinces in order to score more for end game set points. 

WAY-OVER-THE-TOP produced. The bits are phenomenal. And for $150 USD, the Kickstarter content was of relative good value. 

Rating is boosted by its theme and spectacular components.
But I really dislike the unnecessary gore, decapitated heads, and dangling dismembered body parts. It’s a turn off for those playing with kids or family members who don’t want to see that. Actually, it’s a turn off for everyone. 

A note of curiosity is that the battle system is very reminiscent of 2016’s Cry Havoc, which came before Rising Sun. Not sure if Eric Lang knew of Grant Rodiek’s battle system from Cry Havoc. 

Update June 2019. Had to bump my rating from an initial 8 in February 2018 to a 9. The game holds up and got better with more experience.

12 games in, here are my personal rankings of the relative strengths of the clans:

1. Sun - very strong - the only clan that self generates VPs
2. Lotus - very strong
3. Dragonfly - strong
4. Turtle - good
5. Bonsai - situational (weak clan if Lotus buries ""Train"")
6. Moon - situational 
7. Fox - weak and boring to play
8. Koi - hopelessly weak


GAME OF THE YEAR FOR 2018!"
353,CanisPalus,10,"Blood rage was probably my favorite game, that is until I played Rising Sun.  This game is amazing.  The combat system is the best I've ever played.  Use coins behind a screen to determine which actions to take.  If you lose, you get coins from the winner, setting yourself up for future combat in the round.  You know the order that each province will be fought, so you have to use your limited actions in the season to set yourself up for the round.  You have to be adaptive though, because the territories will be hotly contested, and sometimes killing your own troops will be the best course of action.   The miniatures are fantastic of course.  "
354,canucklehead,7,"Different yet all the same somehow. Not sure how the ""monsters"" actually fit into the game (theme-wise). Yes I know Japanese folklore is at play here - but it still didn't feel right. IMHO!
Easy to learn - tougher to pick up the nuances of strategy."
355,capnfore,8,KS funded 2017-April-04. Delivered 2018-Feb-06.
356,captainvoma2,9,"Four games in and it's better each time. Super tight marriage of style, production and killer game play.  Everything works so well together and the bidding/bluffing combat system is excellent."
357,Captain_Insano,7,"Paladin (NSKN) sleeve size: Standard American - Green ('Gawain', 55/pack) - (57 x 89mm)

104

Paladin (NSKN) sleeve size: Tarot - Light Green ('Bors', 55/pack) - (70 x 120mm)

7"
358,Capt_sigmar,9,"Kick Started this game, the extras are excellent.  Game play is fast and fun, a Lot to think about, but the mechanics are not hard to pick up."
359,caradoc,8,"I had a blast playing this game. A lot of little wheels all interconnected. It's essentially an area control game, but there are many different ways to achieve things and mess with the balance of play. I think it's going to take several plays before the values of the various paths to take really become apparent, but I enjoyed my first game and am looking forward to playing again. 

Plus, it looks great on the table too - very nice production values."
360,Caratticuss,10,Better than Blood Rage.
361,cardgamedesign1,9,"For a 3 player game, this ran pretty well. Ideally, you need 3 players who enjoy playing heavier or thinky strategic games, but it is well worth your time. It didn't feel too long, and the turns went faster after you have completed 1 season and 1 war phase."
362,Cardyyy,8.5,Dan
363,carlash,9,Best with even numbers of players
364,carlcorey,9,"After one play: this was an extremely fun game, especially during the battle phase. Bidding on phases is such a cool mechanism! And I like how the game forces you to move around and get interested in new provinces, instead of letting you turtle and win points from other aspects."
365,Carlos Palomino,5,"Not a ""bad"" game per se, but overwrought; gameplay is simply not as interesting as the figurines"
366,carlosleonrendon,8,"3-5
90-120 minutes
Best with 3-5"
367,carol12,9.2,All in Kick
368,carpenterp,2,"This game has convinced me that if I ever see Eric Lang's name on a box again, I will politely decline to play the game."
369,casikiller,8,"Incluye dos Expansiones (Kami Unbound y Monster Pack) y los extras de Kickstarter
--
[13/09/2018] Rating: 8
Solo por verlo en la mesa merece la pena jugarlo, luego, cuando te metes en harina se convierte en un divertido juego de mayorías. No todo el mundo comparte esta opinión, pero a mí me gusta más que Blood Rage (con quien se le suele comparar por el autor y el concepto de eurogame sobreproducido). Y después de escribir esto creo que tengo ganas de otra partida, a ver si consigo animar a la gente en el club."
370,casiveyaunos,N/A,"Mejor 4 ó 5 jugadores. 3,22"
371,casterman,N/A,10/1/18 - Kickstarter finally arrived but the Daimyo box did not show up
