,username,rating,comment
201,tsothoga,N/A,SUMMER 2021 - 3rd of Eric Lang's thematic games based around zone control and unique monsters/heroes. Focused on Egyptian mythology.
202,TundraThunder,N/A,"Backed KS Eternal Pledge w Pantheon, Pharaoh & Guardian Expansions. ""Divine Offerings"" Token Pack and Playmat - projected delivery of May 2021."
203,Turbodweeb,N/A,05/2021
204,TwentySides,N/A,Voting 10 to counter the nonsense 1 ratings.
205,Twosi,N/A,"Kickstarter, expected May 2021."
206,tzarthomas,10,too much haters
207,Valk,1,"Scumbags who have no respect for Kickstarter backers. Expect radio silence after they take your money, and no explanation when they delay it for months."
208,velvetcompadre,N/A,kickstarted
209,Vergelius,N/A,"Basegame
Porto Betalt 30/6-20
Beräknad leverans Maj 2021"
210,vHayzZz,10,Can't wait!
211,Vikinator,N/A,"KS all in
Mat"
212,VincentDarlage,N/A,"Take the role of Egyptian gods fighting to become the one true god in an epic board game from the creators of Blood Rage and Rising Sun.

Should arrive May 2021."
213,wallnip,6,"played on TTS. see updates below.

Gameplay depth seems mediocre. i dont feel like there were a lot of deep decisions which had me enter AP mode. If there was, it was usually when i had to decide if i wanted to activate an event or give it up. most of the times, i dont have much control in deciding the state of the action board.
Asymmetry was pretty ok but i felt some god's power were far better, for example, those who's abilities gave battle modifiers. Ankh is eventually an area control game, not a resource conversion set collection game. stocking up on followers wont win you the game. But strength, strength modifiers, battle modifiers will win you territories and eventually net you devotion. 

Moving on to guardians, there are a lot of similarities between Ankh's guardians to RS's monsters. most of them are like demi-gods with 1 strength (usually) with ability imbued. But there is much more balance here in Ankh. everyone in ankh gets a maximum of 4 guardians, unlike RS where usually 1 or 2 players (esp the bonsai clan) will horde monsters to stack its abilities. Guardians have abilities that do not overlap or 'stack' unlike RS, making them seem not so overpowered, and the core focus is still on the Gods and warriors placement.

i like the guardians in Ankh, but, like RS, not all will be available for choosing during the game, and hence, i don't see the need to get the guardian add-ons. adds variety, but the real core focus isnt them.

As for the action selection board, i feel that some players (at higher player count) will never see themselves being able to activate the events, which sucks big time. this reminds me of RS's mandate cards where sometimes you will never be able to use certain mandate cards, and in this case, an event. And these events / mandate cards are a major part of dominance in an area control. not being able to do any really impacts the game a lot. The action selection board really does well at lower player count, but not with 5. however, this leads to my next point.

And now the most contentious point: the merged god mechanics. this is a love hate thing. this makes ankh only playable at 4p or 5p. let me explain, at 3p, its eventually a 2p game late game, somewhat heading to the notion of bashing the leader? The leading player will just feel like he's being ganged up by the other 2 players. imagine a 2p area control game, not fun at all. not to mention that the merge god takes double the actions too. at 4p and 5p, at least there is still a choice of conflict between 2/3 other players. it is more fun with more decisions to be made. however, also with 5p, players may never be able to activate the events in the action selection board.

the merged gods mechanics is pretty imba actually. it is a VERY strong catch up mechanics. i can see why most people will argue that most games see the merged gods win, and other who didnt, i guess the leading player must have been really far up on the devotion track. with that sentence, i guess you will realise that the merged  gods can earn a hell lot of points in 1 turn/battle. it is almost like an exponential burst of points. it is fun to be the merged god though. 
personally, i like it. its new. its fresh. for now.... 

battle cards.... rising sun battle was so much more interesting. i loved that. but for Ankh battles are really quite boring and straightforward. 

For a 100usd cost, i think Ankh base game is too expensive. the plastic is fomo-worthy, but most of them add no value to deepen the gameplay. with 1 play, i feel like i may have explored all that Ankh had to offer in terms of its mechanics. i'd only pay 100usd if the god pantheon and priest expansions are added in. 

Score: 7. i think i may like this more than RS. but i need more plays. it could eventually be like RS, where i dislike it the more i play it.

Update after 2nd play: 7 > 6. Yes, Ankh is starting to be like RS. i am disliking it the more i play at player counts that isnt 4. mandate cards in RS are like events in Ankh, having little to no opportunity of getting the one you need gives a sense of helplessness. 

2nd update after more plays: I cant help but keep comparing this to RS. BR is the best of the trilogy. For Ankh, 
- Battles are not exciting as compared to RS or even kemet
+ There is also a stronger feeling of me being able to control areas i desire via movement which i felt was something that RS didnt have. 
- Ankh powers for each god seems to have a fixed build with little deviation if i want to maximise that God's power. This makes playing the same god feel samey over time. The few chances of deviation would be due to other player's actions. 
+ (the only) exciting part of the game is in the action board just like RS with the mandate cards.
- strictly 4p only. i wont play at any other player count. 
+ inability to turtle and amass troops is good, but this makes certain conflict-focused god powers far more powerful than others
- did i mention this is too expensive? no? this game is way too expensive for what it offers. good job milking cmon. u disgust me just like the time machine crap you pulled. eric lang is wonderful however.
>i do want to drop this score to a 5 but for now, it'll remain as 6

summary: 
+ the dual god catch up mechanics. 
+ i like how choosing your ankh abilities can affect the choice of strategy in playing the whole game

+/- i like the action selection mechanics, and it works best at 3p. but bcos of the merged god mechanics, it should be played at 4p minimally... so... omg. this game is really not done properly! 
+/- feel like there is not much control for an area control game. akin to rising sun's mandate cards. But at least in ankh there is no luck involved. 
+/- each game's warrior/god placement is based on a scenario book. it seems fixed, and i feel like this fixes the way on how players will make their opening move. i dont know, but i never liked games where starting pieces are fixed. it offers little room for variability. but i'll give the benefit of the doubt and have this in the neutral section.

- some god's power is better than others
- some guardian's power is better than others
- this game awards players who stick to the same strategy cos if you change them halfway, the ankh abilities you choose might become less useful 
- i think the battle cards are not interesting. usually there's always just that 1 or 2 cards you'd play (drought, build monument, miracle). the rest are really..... meh. And can probably guess what the opponent will do. Like rising sun's mandate cards.
- after the gods merge, i kinda felt like almost everything in the game is mildly predetermined."
214,Warnuckel37,10,"Played on TTS, great euro style game by Mr. Lang and the final part of the trilogy. The actual game will feel better on your table. Really like the mechanics, the look and its at least the level of RS / BR but different enough to add it to your collection. As said it feels more euro ,style for me. Tasts are different, some dont like the minis, for me most of them are great. And now  ...... get it you sand flea"
215,WindupMan,N/A,KS core + playmat
216,Wraith75,N/A,KS
217,wstevens,8,KS****Need more info on gameplay
218,xcaptnmorgan,N/A,2021 KS
219,yogibbear,N/A,"All-in + playmat
PM completed."
220,Zexlaram,N/A,Kickstarter
221,zxlime,8,Played one 4-p game on TTS during the KS. Really enjoyed my time with the game. Will need to try it a bunch more time before I really gel my rating of the game.
