,username,rating,comment
212,dougadamsau,6,"A cute little engine builder where players are drafting inventions and energy to power them, which chains into more and more powers.  It’s fine and harmless, but nothing we haven’t seen before.  "
213,dougadamsau,6,"A cute little engine builder where players are drafting inventions and energy to power them, which chains into more and more powers.  It’s fine and harmless, but nothing we haven’t seen before.  "
214,dozure,N/A,unplayed; gencon2018
215,Drackson,7,"Family fun with cute art and enjoyable marble mechanism. engine building can be clever but also annoying to those who might have made a bad move earlier in the game. I plan on playing this game with my kids, but if engine building is the goal for adults I would pick wingspan any day over this game."
216,Dragon77,10,Brilliant family game !!!
217,drakkos,8,"https://meeplelikeus.co.uk/gizmos-2018/

https://meeplelikeus.co.uk/gizmos-2018-accessibility-teardown/"
218,Drauder,8,"Really enjoyable filler, fast, but as game goes, it gets more and more fun with deeper combos... it’s so satisfying to chain another and another combos in this game."
219,DrKlingmann,N/A,Z Aleplanszówki kupione 24.11.2018
220,DrMeizter,N/A,"2nd edition only
"
221,DroppEcho,6,"Pure engine builder.  It's fine.   Might be an improvement on Splendor, but it is so derivative and uninspired that I'm not drawn to it in any particular way.   The marble centerpiece is only semi-functional and mostly for show, but you know that going in."
222,drtop,8,"Eddig csak 2 fővel próbáltuk ki, de a célnak teljesen megfelel. Kevés szabály, összesen 4 oldalas játékszabály, családi játékhoz elegendő mélység, gyerekkel is játszható, habár kérdéses, milyen kortól képes átlátni a kombinációs lehetőségeket, igényes kivitelezés, minden játékosszámnál működik, 1 órán belüli játékidő (legalábbis két fő esetén), aki kedveli a tablóépítős játékokat érdemes tenni vele egy próbát. Habár a stratégiánkat nagyban befolyásolja az éppen aktuálisan látható 9 kártyalap és 6 energia golyó, amelyből válogatni lehet, de az akció lehetőségek olyan jól vannak kitalálva, hogy soha nem érezzük azt, hogy nincs mit tenni, csak haszontalan lenne a körünk. Személy szerint nekem a Fesztáv jobban tetszik ebben a kategóriában, de ez a társas hamar népszerűvé vált a családban, így van létjogosultsága. (2019.12.10.)"
223,DTLibrary,N/A,Shelf 10
224,DTLibrary,N/A,Shelf 10
225,dtmoura,7,"The similarities to Splendor are gigantic... Engine builder, even similar actions, great components... It is Splendor 2.0 - However where in Splendor the disputes are always quite tight, in Gizmos all the different machines you can build make the results quite varied, you may win by a huge margin and runaway leader may be a problem. Lastly the escalation is so steep that games may even be quicker than I would like... All in all it is a good game, but def not a Splendor killer..."
226,dubfrost84,7,"Neat take on the engine-building genre.  Almost simple enough to be a gateway game, yet allows for a lot of paths to victory and strategies.  The marble dispenser is absurdly unnecessary, but it grows on you.  The symbology is very approachable.  The theme is completely non-existent.  Would recommend, but I think its allure will fade with time.  It doesn't quite capture the elegance of Century Spice Road."
227,Duck7x,N/A,30
228,Dudewiththeface,7,"Bought this and need to play more, it's an engine builder I think I'll like but the first time things didn't go as well as everyone else. But these I like to give more plays to and then truly decide where I stand."
229,Duesler,N/A,3.35
230,durkinphd,8,"Gizmos is an neat little engine building game, with a fun science fair theme. It's especially appealing to me as I am an experimental physicist and a big Phil Walker-Harding fan (Bärenpark, Imhotep, Sushi Go, Cacao, Archaeology). The game has a nice arc: an initial slow build of Gizmos to a thrilling cascade of triggering effects. It taps that same euphoria that Ganz Schön Clever has for me recently.

The manual is absolutely excellent. The iconography is very good and I am impressed with the clarity of the game space as the Gizmos build - choices and actions are clear. The game ends at a good point, just when it starts becoming a challenge to track the triggering Gizmos.

The marble dispenser is itself an excellent, elegant gizmo. It keeps the pick and draw actions snappy. And it makes an attractive table presence! Using a deck of cards or a bag of chits in its place would have been a fiddly mess."
231,DutchOrange,8,"Great game, plays well with 2, 3 or 4 players. Multiple strategies, great depth, plays in under 1 hour."
232,Dynastico,6,I like engine-buildy tableau builder games.  But is it still good on repeated plays?  I had no difficulty creating my ideal engine on the first try.
233,E0001,7,Another good gateway game. A number of people i introduced this too bought their own copy
234,ecargo,N/A,[b]Geek & Sundry Review:[/b] https://geekandsundry.com/be-the-brilliant-inventor-you-always-wanted-to-be-in-gizmos/
235,echoingvoice,N/A,Need to review
236,eckswyezed,8.5,"Basically Splendor with combos. I didn't expect to like it much, but the joy you get from setting up the chain reactions is undeniable."
237,eddieb,6,Engine building. without the fun of an app.
238,Egwood,4,"Nothing special, a bare boned engine-builder with marbles. Early game goes really fast, but late game bogs down."
239,El-ahrairah,7,"Short, no-nonsense engine building."
240,elclarkey,7,Good one for the family as an entry level engine building game.
241,Eldard,10,"This game takes aspects of Splendor and Century: Spice Road, then adds rigorous engine-building for a fast-paced contest the scales very well from 2- to 3- to 4-players."
242,eldooderino,6,"Is fun, a little needlessly complex in the sheer number of elements you have to keep track of for me."
243,Electropuncher,5,"I didn't have fun with this one, but I can see the appeal. Basically, if you want to have to worry about twenty triggers, this is the game for you."
244,ELink2k,8.5,"Ease of Play 3, Length 3, drafting 3, engine building 3, scaling 3, aesthetics 3, replayability 3, theme 1, Handmanagement 3, end of game 2"
245,Elpete,8,"Really quick and fun game. At 2 players, it is not as long as it says.."
246,Els76,8,"Sleeved
112ex. 65x100mm (Arcane Tinmen Extra Large) bijgesneden
"
247,emilcavan,6,Es una versión del Splendor
248,EmpireBGL,N/A,D2
249,enigma0t2,8,- This absolutely replaces Splendor for me. The game really is about creating an engine that allows you to chain moves together. Easy to teach and quick to play!
250,EnumahElish,8,"nice quick engine-building. Theme weak, and the energy (marble) hopper a bit of a gimmick. At least it doesn't overshadow the nimble, interesting game play. I like this a lot, and because of its light, quick nature, can see it being played regularly when we have an extra 30 - 45 minutes."
251,enzo622,7,"The foundation of the game is buying – wait for it – bonus power cards and building your own bonus power engine. The way you do that is by paying for the cards with marbles. You select the marbles from a tray of marbles on offer. Red, blue, yellow, and black marbles each build their respective color card types.

The cards do everything from helping you select more marbles with a single action, hold more marbles (you’re initially limited to 5 which makes the bigger cards impossible to buy), and use marbles more efficiently, for colors beyond their own, etc. 

It plays quickly and is a quarter-drop game. Had a bad game of it? Drop another quarter and have a go. It’s short enough to play a few back to back."
252,EpicViking,7.4,"2019-11-10
The game is okay, but perfect as a gateway game for non-gamers. "
253,epp55,7,"So much alike and at the same time very different from, Splendor.
Its fun and quirky and more of an engine builder than Splendor, where tactful maneuvers give players a more deep gameplay.

But even if its not deep, its a very enjoyable game."
254,Eric Engelmann,7.5,CoG
255,ericbinnyc,6,"Engine-builder with a marble dispenser gimmick. Didn't wow me on my first play, but could see some interesting combo potential, enough to make me interested in future plays."
256,ericbjohnson,8,Gaming: This is a fun engine building game
257,eric_s_raymond,9,"Excellent game, competes well with the likes of ""Century: Spice Road: and ""Splendor""."
258,erikclaes1981,4,"Wrongfully compared with potion explosion. It's like comparing Kingsburg with monopoly because it has dice. In this equation gizmos would be the monopoly...
Building the combos is never excited and I was actually happy the game ended. Takes way to long for a seemingly filler game. The cardboards look like poor quality."
259,EternalFury,5,"snowbally (it is obvious who is going to win VERY early.)
random
low replayability"
260,Everybody_lies,7.5,S.11.
261,EvilPolBro,8,"Well designed card drafting, race to score the most points game with interesting decisions. I would not play in a highly competitive group due to potential AP abuse. The game could use a method to track the number of total cards and level III cards in play by a each player."
262,Evil_Empire_Inc,N/A,Location: Shelf D
263,evkefalas,N/A,"-Sleeved Ultra pro 66x91 thin, custom trimmed"
264,ewack16,7,Solid little engine builder
265,exparrot,5,"Gosh this plays fast and it actually feels more like a race than an engine builder. You attempt to build a machine of 15 parts and each piece you add allows you to do more with one type of the basic actions.

Once you are playing it is pretty straight forward and easy to play, but the iconography could have been much better and often we had to refer to the cheat sheet over and over for very similar effects.

The marble mechanic here is actually pretty good. All of us were concerned it was simply a gimic but the game has two specific mechanics  for the marbles, picking from those in view and blind draw, of course this could have been achieved in other ways but honestly I quite like the dice 'machine' here,

I do however have concerns over replayability. Is there actually any more depth or any other mechanics to explore that we did not encounter in the first play?"
266,ExplodingSnail,6,"Good game, but as a puzzle it can be solved quite quickly. You ideally want to be building a gizmo every round so whomever buffs their build action the most usually wins."
267,f3llini,8.6,"Oh yeah, what a great game. Cards, marbles and nice components. It´s very addicting to find the synergies and make card combos."
268,familywontplay,7.7,"Most certainly of the Splendor/Ganymede genre.  Presently I like this one the most despite that the marbles are a total unnecessary gimmick and the marble dispenser has its occasional mechanical problems.  

Played with 4 and no run away winners.  Everyone finished within a point of each other.  All of us had varied engines which we all established early in the game and advanced with satisfaction.  We all felt our different engines ran smoothly & choices were always available.  

I am sure many will complain & rate it low because there is no interaction, that it's just a game of solitaire for each player. However, I enjoy all kinds of games from high to low interaction, and found this one quite satisfying, as did all the others players."
269,fargus9,8,This is the game I wanted Splendor and Century to be.
270,Faso74it,5,"Tableau building, not my genre.
The marble gimmick could have been just a deck of cards, but this is cmon, so overproducing is the key word. While it makes sense in potion explosion, here is nice but nothing noteworthy.
The concatenation effects are nice, but get stale soon."
271,Fencejummper,8.1,Family weight tableau builder. Wife enjoys it
272,Fennecus,7.5,"First engine builder for us.  So many recommendations on forums.  Simple to learn, fun to play.  Marble dispenser is a good idea.  clever purchases gets lots of chain reactions.  Wish there was  few more marbles in dispenser."
273,Festivus99,N/A,Boardlandia
274,fillac,N/A,Am. Kütyük
275,Fizberry,6,Card drafting
276,fkriszta,N/A,G.
277,flow wong,7,还可以，没有想象中好玩，有些杂乱，没有宝石那么简洁。本身是要打combo，但构筑起来的时候也差不多结束，而且打出combo的时候没有爽快感也没有成就感（不像大饭店）。可以玩，但重开欲望不高。
278,flrecord,7,The aspect of engine building in this game is good for use as a gateway engine building game that is similar feel with Century Spice Road. Only complain of this game is it doesn't provide a counter component to help player track their amount of gizmos card they purchased. It's really important to tick the last round and tend to cause mistake (we found in serveral games that we have too many gizmos card in our board because we forgot to count it). My group prevent this issue by using wooden tokens to track amount of gizmos card we purchased.
279,flyingdutchmanz,8,2020
280,fmoros,6,Similar to Splendor but with abilities in the cards.
281,foolinjected101,5,Meh
282,forgotmypencil,N/A,Mark
283,franch1se,N/A,"Family (8-10+)/Gateway
Pros: Great to build and execute an engine with powerful combos
Cons: Not much player interaction, multiplayer solitaire?"
284,franklinrabbit,10,Excellent game once you get through the rules!
285,franktest77,9,"Phil is actually my favourite designer: each game is elegant, accessible, right amount of rules, right duration, fun and original!"
286,freakball,8,x
287,Friendless,8,Simple but fun.
288,fromeea,N/A,"Sealed
Chris Hensen: 2018-10-19,7.5;
Trevor Kupfer: 2018-10-19,8.5;"
289,frotes,7,"Splendor but on combo steroids.

Games can be more swingy if someone gets a really good engine and the right cards/marbles come out. But that's the fun of the game, doing really powerful turns"
290,fuhennori,N/A,Unplayed
291,funkyb21,N/A,2-4 joueurs
292,FuriousBroccoli,7.5,"Pretty abstract engine builder with novel marble feeder. Success seems to be gated by luck of the draw, though the combos and very satisfying."
293,Fuzzyps234,7,I like this engine builder.  Full disclosure though: I have scored awfully in my two plays.  I may be close to some semblance of a strategy for game three though.
294,g0lg0thaza,N/A,Base
295,Galaxybane,7,"A deeper version of Splendor, with more strategy and less complexity."
296,gamerdoge,5,It's engine building. Don't see anything new. Not too complicated. Tried with 4 players for 60mins. Not worth buying.
297,GamerGawd,8,"Good game. Different engine building/card chaining game. You use marbles, weird, but it works very well and adds to the theme."
298,Games CLUB,8,Owned by: Stefan
299,GamingCoupleGA,7.75,Pure engine builder.  Harmless and fun!
300,GarfieldKlon,8,"34.1

Very entertaining marble collection game.

[c]
Theme:          :star::nostar::nostar::nostar::nostar: [size=7]There is no theme[/size]
Gameplay:       :star::star::star::star::nostar: [size=7]Very good amount of decisions[/size]
Interaction:    :star::nostar::nostar::nostar::nostar: [size=7]It's a multiplayer solitaire game[/size]
Artwork:        :star::star::star::nostar::nostar: [size=7]Nice, nothing special[/size]
Luck:           :star::star::nostar::nostar::nostar: [size=7]Blind marble picking[/size]
Strategy:       :star::star::star::nostar::nostar: [size=7]Build an engine[/size]
Components:     :star::star::star::nostar::nostar: [size=7]Nice marbles[/size]
Play duration:  :star::star::star::star::star: [size=7]Perfect[/size]
Easy to teach:  :star::star::star::nostar::nostar: [size=7]Ok[/size]
Rules quality:  :star::star::star::star::star: [size=7]Perfect[/size]
Setup time:     :star::star::star::star::nostar: [size=7]Quite fast[/size]
No downtime:    :star::star::star::star::nostar: [size=7]Almost no downtime[/size]
Replay value:   :star::star::star::star::nostar: [size=7]Different strategies, engines etc.[/size]
[/c]
"
301,garyj,7,Fast engine-building game - reminds me of Splendor.  Pretty with the marbles - though could have just as easier been cards - but gives it a wow factor
302,Geeken,N/A,"Combos, table building, Splendor like"
303,Geekway,N/A,"Finefield, MM, 10/10/2018
Library ID - 1820"
304,Geigersc,8,2
305,Gemelli23,7,"This engine-building game definitely reminds me of Potion Explosion for all the obvious reasons, but it also reminds me of San Juan in others -- being able to subtly and/or aggressively boost your base actions is a neat mechanic with more depth than I expected.  Will definitely play this again."
306,Germflinger,8,"I rather liked this one, though I am partial to engine building mechanics in games. Gizmos seems like Splendor with a new twist and to me this is a good thing. At first I thought the game might be bogged down by action resolution but it actually goes quite quickly. The only thing that held the game up was the research action where it can cause some downtime while a number of cards are looked through. However, I think that the time spent on this would decrease dramatically with more familiarity of the game. The artwork is nice and the iconography is easy to understand after a few minutes of play. Overall a good game that I would like to play again if I get the chance."
307,getareaction,6,Won at LoBsterCon in May 2019. Traded away in June 2019.
308,GhostInside,9,"Fantastic engine-builder.  Cute, fast, easy to explain, easy for new players to pick it up.
Most of the people I have introduced this game to have purchased it shortly afterwards.
However, it IS extremely lightweight once you figure out how it works.  And that leads to the feeling that you have ""played out"" the game if sticking to rules-as-written.
But once you start adding house rules (like taking the pure-VP cheese cards out of the deck) it starts getting interesting again."
309,ghostofmerlin,6,"Nice game.  Good components and presentation.  Reminds me of a deconstructed Splendor.  

Update-  I found this much less interesting my most recent play.  Maybe I'm losing my marbles..."
310,giltleaf,3,"While playing I kept thinking I liked it more than splendor but afterwards none of the choices were ever really hard or interesting. Just ""what is the best thing I CAN do (which was obvious)"" and then doing it. Everything is a good choice which is fun though."
311,girlfridaygirl,7,"Fun. A bit confusing to learn at first, but after rereading directions and watching play-through, we figured it out and had a lot of fun. I see why
People compare it to Splendor. The marble machine is fun with a kid. Found it a bit complicated, relative to other similar weight games...."
312,Gkbinger,7,Leirans own
313,glanfam,8.5,"Splendor < Spice Road < Gizmos
Fun fun fun engine building
Love the marble resource machine"
314,glax,6,"The design is a fine Splendor-like derivative, but combos are disappointing and rather flat because they mostly don't cross action boundaries. Individual actions get more powerful as gizmos are added, but they don't normally trigger other actions. Only a few level 3 gizmos do that, and the game is probably over before those make much of an appearance (the default game length of 16 total/4 level 3 gizmos feels too short; felt better at 20/5.)"
315,globetrotter,7,"One of the best filler games. Despite it's simplicity and randomness, I really enjoy this one."
316,glsonn,N/A,Kinda like Splendor.
317,glunsforddavis,9,A great engine building game that builds on games like Splendor but adds really interesting interactions. Your turns become more complex only as much as you make them more complex. It's just barely above a gateway and plays in maybe 45 minutes with 4 players.
318,gneria,7,This fun engine builder allows you to really get those combos rolling. My only complaint: It ends to soon.
319,Goatcabin,8,"The gameplay here is smooth and satisfying, but like every other Phil Walker-Harding game I've played, I'm not convinced it's an essential part of the collection. Still, I'm happy to play this and might even suggest it for a little while longer."
320,Godblin,7.53,There is a bit of early snow bowling due to luck.
321,GoingTopShelf,8,"Phil Walker-Harding hits another home run for me and my family with Gizmos. The chaining effects in this game are pure awesomeness. The look on my son's face was pure joy when he built a gizmo that allowed him to take a pick action which allowed him to take another pick action, which allowed him to, etc. etc.  I worried that the chaining of effects would become overwhelming as you can only use the effect on each card once, but there's just enough going on where you feel super cool when you chain 3-4 things together, but rarely do those effects become difficult to track. I also love that good play is rewarded and there can be wide discrepancies in points. The negative of this is that the game can be exhilarating or deflating depending on how the game flows. This is a perfect mix of light enough for newcomers but strategic enough for hobbyists."
322,GossamerSolid,10,"An awesome engine builder that's so easy to learn, but there's a lot of depth in the combinations of cards you can play. Enjoyable at 2 players as well as 4 players (haven't played 3 players, but it's probably great there still)."
323,gpereira,7.8,BR2 BR3 R4
324,gr9yfox,8,"Gizmos is an engine builder that uses marbles as a resource. The actions are straightforward at first but as you build more gizmos they will start to trigger other effects and actions in a satisfying way. 
Unlike many of its genre it gave us enough time to use what we had built."
325,grasa_total,7,"I was ready to rate this up to a 9 if our initial fervent plays-- 5 in two days-- led to a long-term habit. So far they haven't yet, though. Not that this isn't the delightful sugar rush of an engine builder that it seemed, just that it hasn't yet TOTALLY gotten its hooks in us. I'm equally ready to declare it a slightly-guilty-pleasure classic if it ever does, and resigned to it probably not being. Could happen, though!"
326,GreatPlainsGameFest,N/A,Jeff
327,Greenosaur,4,Not a bad game for the right price!
328,greglios,9,It's a lot of fun to build up your engine and have awesome turns where your combo goes off. 
329,groomstm,N/A,Played - do not want to own 
330,GWGumby,N/A,Christmas 2019. 2nd edition.
331,H00T,7.5,"At first glance, the marble dispenser may seem a bit gimmicky, however, it totally makes the game! The dispenser is totally functional and works well in that sometimes you pick from the visible track and other times blindly pick from the main pool. The play time is perfect for when you have a hour or less or just want something a little lighter."
332,H8Man,5.5,"Ok game, but I expected more. The game runs too fast to actually play with all the abilities available. You can go for cards that increase your pool of resources, but at the time you are ready to buy the bigger stuff, the game will already be in it's last turns."
333,hadsot,7.5,"I think this game is a really good and simple engine building quite literally. 
I think the choices in terms of draft are really important at beginning, and you might have an awful start, if you didn't plan a little bit ahead. 

The only downside from the game for me is the slow beginning since, we are just picking and building the gizmos."
334,HammerFly,8,엔진빌딩 게임이라 첫플을 하면 자연스럽게 한 판 더를 외치게 될 것 같다. 어느 정도 익숙해 질때까지 리플레이성이 좋을 것 같고 패밀리 게임으로도 좋을 것 같다.
335,HapaxLeg,7.3,"The marbles help, though this game does do a better job than most as an engine builder.  "
336,happy3000,N/A,*
337,HausOfQwert,N/A,Purchased secondhand
338,hawkyhawky,7.5,Very fun
339,HDScurox,N/A,Best: 3 Spieler
340,HeavyAdge,7,"In the line of Splendor/CSR, and i like this one the most because the chains are the most fun to do, and the marbles are really pretty. Also feels shorter, which is good."
341,Hecrax,N/A,Test 3p
342,Hector82,7,"Me gusta. Fácil, rápido, muchas posibles estrategias, caerán partidas a este juego en el futuro."
343,HemlockWP,7,"2 - 4 players

A simpler game where you are engine building gizmo cards via marbles you collect from a gum-ball looking contraption.  It was fun based on one play and would like to play again some time."
344,HenchmanPDX,N/A,K
345,herrkuba,6,"Przyjemny tytuł rodzinno-imprezowy 6-7. Grane u Przemka. Kuleczki, kuleczki, kuleczki. Dobieramy kulki według kart. Krótkie=filer"
346,hetile,8.5,7
347,HHarengel,8.1,"quick played engine builder with marbles
/*#G7*//*stay*/"
348,Hizai,N/A,"14 urte
7.6"
349,holf,6,璀璨寶石的架構，想做到彈珠連鎖的combo，但除了檯面可見的彈珠暗抽的只是靠運氣，也因為如此，去卡別人拿彈珠又跟自己的能力不搭的情況下，不如還是自己玩自己的，這部分是輸璀璨的
350,HomeWay,8.1,這遊戲規則特別簡單，又能狂打Combo，值得一玩的好毛線
351,HON_BG,7,Another good combos abstract game.
352,HoosierHound,8,Played at Geekway 2019
353,Hummel150,6,A game of spiraling card combos.
354,Hunszi,6.5,"Szép játék, jó komponensekkel, sajnos nekem túlságosan száraz benne az engine building. Jó kis kombókat lehet összehozni, de valahogy mindig ilyen ""meh"" érzésem volt a játékok után."
355,hybredtv,8,"Great engine builder. It needs some work at the start and end of the game (perfect for rule variants or an expansion). It knows what it is and executes it fairly well. I think it just ends a bit too quickly for when things really ""pick up""."
356,Iacostap,8,"Fun, fast and repayable game. "
357,iamzimmer,7.1,"If Splendor is a game where you can only create a discount engine, this is like Splendor but with different kinds of engines that you can build. Neat.
The game doesn't HAVE to be marbles, but it is a pleasing presentation that doesn't subtract from actual gameplay."
358,icarosj,7,"engine building similar to splendor, century. but the existence of marbles and the box with a slides hypes the game.
I'm not sure if I liked all the cards take only one color to get."
359,iimp58,N/A,Y
360,ijordo,N/A,no rating yet need more plays. first game i sucked at getting the starting cards
361,imaginaryforce,8,This game is essentially the gamers version of Century Spice Road. Same mix of set collection and engine building mechanics but a bit more strategic. Excellent.
362,iMHqoMvhavyk,N/A,"By Phil Walker-Harding (red flag). 2p, 3p or 4p. An engine-building game. Player interaction involves claiming cards and marbles that opponents might have wanted. People have compared this to Splendor (/thread/2124451, youtu.be/M7_pZF4fHs0?t=430), which confirms that player interaction is lacking."
363,iMisut,6,[url=https://misutmeeple.com/2019/03/resena-gizmos/]Reseña de Gizmos en Misut Meeple[/url]
364,Indexspartan,6,Decent game. The engine building is good but some gizmos are clearly more useful than others even when  comparing within tiers of gizmos. Also have yet to see someone beat the strategy of rushing tier 1 gizmos as the research action makes it nearly impossible effectively deny an opponent their desired color. The marble holder can also be somewhat finicky.
365,Indy500sr,7,niet in bezit
366,Innsbruck,N/A,"Marbles!

2 to 4 players
Competitive game (no solo rules)

Microbadges: [microbadge=44334]

Designed by Phil Walker-Harding."
367,ivanlonel,N/A,"No necessary in-game text
Gateway"
368,JackXC,10,I don't want to stop playing this game. It's so much fun and satisfying even if you lose. Selecting an action that triggers 5 more feels soooo good. :)
369,jahenkel,8.5,Great light game for family which still involves enough strategy to keep it interesting.
370,jakespencer,10,"A great, fun, fast engine-building game. Amazing!"
371,Jamesabrazeal,9,The combo chains in this is addictive. 
372,jatang,6,"Cute engine-builder. Overengineered contraption (making a point?) with marbles! Artwork is dull, just short of helpful and why does everything have a place except for Archives?"
373,javitowildchild,7.5,"Muy entretenido, un filler combero dicharachero"
374,Jawalrat,N/A,Nate
375,JayferX,9,"7.5 / 2-4 Best 3 / 40-50min / 2018 / Family 44 / Overall 333 / 1.85 (Tom's #157 2018, DT Christmas 2018 Strategy game, Light engine building game)"
376,Jayxtcbx,7.5,2 to 4
377,jbastia3,8.5,"Gizmos is a fantastic game. Easy to pick up and start playing. I've only played with my girlfriend so far, and she loves it as well. 
It's fun trying to get just the right upgrades you need in order to succeed and come out on top at the end of the game.
I would highly recommend this game to anyone who is particularly  interested in science and engineering, as individuals ultimately have to design a system that will allow them to come out victorious at the end of the game. That being said, this game is not complicated and I would still recommend it to all my friends. "
378,jblomquist,5.5,"Structurally it's a lot like Splendor, but there are a bunch of different card effects, fewer available cards, fewer available resources to grab, and a much lower limit on your reserve of resources, all of which make the game much more random. And it's longer. I don't really see the appeal at all. It seems like there's not nearly enough opportunity for better and worse play, any of that will get completely drowned out by the randomness. No reason to play this over plenty of other light, quick engine builders that offer more interesting decisions."
379,Jedadeana,N/A,"Bought with gift certificates, Jan. 2020; 2nd edition"
380,jedichrism,7,"2-4p
Engine Building"
381,jeffjwatts,7,I liked this semi-light game with marbles. It feels like it could almost be a gateway game.
382,jeremyfreese,8,Fun and tight engine-builder that looks like Potion Explosion and plays like a more streamlined and quicker rendition of Wingspan.
383,JesseW,5,Okay game that works smoothly and gives you exactly what you expect. Pure engine building without a lot of extra bells and whistles. 
384,Jestertrek,9,"A beautiful little engine-builder with a lot of fun elements, great components, easy teachability, and quick game play. Not as much player interaction as I would like, though, which keeps it from being perfect."
385,jgoyes,4,"2019-07-29

Initial Rating: 5.0 (July 2019)

I have never liked an original game from Cool Mini or Not, so I wasn’t expecting much from Gizmos and my expectation was met. Gizmos can be a good family game but it´s not for me.

Gizmos´ rules are easy to learn and each. You can teach the game under 8 minutes. Playtime is around 75 minutes.

The game´s components are very good as is usual from CMON. Gizmos has a cool gimmick, in this case, a marble dispenser, that is pretty useful, but it´s a gimmick nonetheless. The same result could have been done by drawing enough marbles out of a bag, but that´s not CMON´s way and, I confess, it´s cool to have very good looking gimmicks in your games. The rest of the components are ok. The art is ok as well.

The theme is exciting, cool and novel BUT you don´t really feel it during the game :(. When I bought Gizmos, for some unknown reason I thought it was something like TIM (The Incredible Machine), a mechanical physics puzzle but it not. Gizmos is an engine builder game.

Gameplay isn’t exciting for me as he decisions needed to play the game are rather obvious. Each turn you have to choose one action from 4 available:

•	File: Allows you to save a card from the ones available for future construction.  You have an initial limit of 1 card but that can be expanded with other cards.

•	Pick:  Allows you to take marbles (resources) from the available ones to build the cards. You have an initial limit of 5 marbles but that can be expanded with other cards.

•	Build: Allows you to build cards from the display (obviously) or from the one you got with the File action. To build you need to play the correct marbles.

•	Research: Allows you to draw a certain amount of cards from the decks and you can File/Build them.

Every time you take an action you also need to see which bonuses you have from your constructed cards (thus the engine part of the game). You are trying to chain/combo as most effects as you can. As you can see, the game is fairly easy ruleswise and choosing the best option for you isn’t very hard. 

I feel the game has a considerable luck factor with the cards (high luck) and the marbles (moderate luck) . There are ways to mitigate it, but it´s present. 

Replayability seems high because there are lots of cards but many of them seem very similar, I would need more plays to verify this but I don’t think I will play more Gizmos.

For me, Gizmos is at the same level of Potion Explosion. Both are very cool looking games, but shallow in the decisions department. On the same topic I also don´t like Splendor or Century and all three games share some mechanisms. 

Bottom line, Gizmos is a good family game, but it´s not for me. I crave heavier experiences and Gizmos offer easy decisions in a very good looking package. I feel the luck of the draw can easily decide who wins. The game bores me a bit. I will sell it ASAP.

Current Rating : 4.0"
386,jgunnz,7.5,"The system is clever. Use energy marbles to power ""gizmos"" and create chain reactions with other gizmos.  There are only 4 actions, ""pick"", ""build"", ""research"", and ""file"" - research is rarely used thus, there are really only 3 actions . . . so the combos are somewhat limited as a result. I am looking forward to potential expansions that can add upon this clever system. Right now this is a lightweight entry level game in the same vein as Splendor. With some expansions it might hit more of a sweet spot but definitely a solid game as is."
387,jholder29,6.8,Won from DGM drawing.
388,JimmyNi,7,Simple and great game. Im not that good with combinding cards but this one works good for me. Some times it can be a bit hard to keep track of all the chain events that is created.
389,jleazott,9,"A nice family-weight engine builder with great table presence, fast turns and quick play-time.  Small learning curve with the symbology and “chaining” of actions but after a couple turns it all clicks."
390,jnharr,7,"Gizmos succeeds well at being an accessible engine-building/efficiency game with enough meat on its bones to be satisfying. The components add to the experience, setting it apart from other games in this corner of the landscape. "
391,jnoblitt,7,Fun engine builder. Looks light but plays a bit closer to the middle. Looks good on the table. 
392,JoeAubrey,8,"I learned this with a friend and after the first game he immediately said, ""Let's play that again."""
393,joetweber,8,A family favorite. My kids love the engine-building and the tactile nature of the marbles. I love the approachable yet satisfying engine-building and the simplicity of each turn (only 4 actions) makes this game easy to introduce to new and experienced gamers alike.
394,joewyka,7,"Gizmos feels like a game for people who enjoy Splendor, but want there to be more to it than just trading gems for cards ever more efficiently. That's also essentially what you are doing in Gizmos, but rather than cards just giving you energy of a certain color, they enhance your actions. Enhanced actions can potentially grant additional actions which in turn can be modified to grant other actions. Late in the game, you can have some pretty big turns! The basic actions are the same as in Splendor - File (Reserve a Card), Pick (Take an Energy), and Build (Buy a Card) - with the addition of a new action: Research (Draw x cards from the top of a face down deck and build or file one). Like in Splendor, the available cards are tiered in three levels with escalating costs, benefits and points. The game ends when a player's tableau has 16 cards or 4 top tier cards. A full 2-player game can be played in 20-30 minutes, with maybe 10-15 minutes added per additional player.

One aspect that I'm not sure I like as much as Splendor is that you have six randomly available energy colors at any given moment, which makes that aspect of the game less planful than with Splendor. This is offset by purchasing cards that can mitigate some of this risk by converting one energy to two or giving you the ability to exchange one color for another. It is less difficult to buy cards in Gizmos as the game focuses much more on building cool combos than striving for valuable and expensive cards. Energy is represented by marbles which are dispensed from a large marble machine, making the box much larger than the game play really warrants. I don't know about this one. It's enjoyable, but I think I can get just as much enjoyment from other engine builders in a MUCH smaller box."
395,John501,7.5,"Gizmos is a lot of fun and may serve as a terrific introduction to engine building for neophytes. It is always satisfying to trigger big combos, and on this front Gizmos certainly delivers."
396,johnag68,6.5,"Lots of comparisons to Splendor, but (for my money and collection), Splendor is superior in almost every category.  

"
397,JohnBandettini,8,"Fun game. A bit gimmicky, but it would be a challenge to get it to work any other way"
398,johncraven,7.5,"Streamlined engine building game, nothing spectacular here, the marble tray is a gimmick. Good but I suspect it gets old after a few plays."
