,username,rating,comment
246,DrId0,N/A,Kickstarter
247,drlessa,7,"Mega cool igra. Jako dobro odradjena,fangasticne miniature...sve je extra"
248,DRP01,6,A good concept.  Needs more challenge at higher levels.
249,druido74,8,Very pleasant first game for me. Need more games to increase my rating
250,DrunkDwarves,9,"What to say about Massive Darkness...For those that have played the computer game Diablo, you'll find much to like here because that is what I am reminded of. Heroes looking for cool gear, constantly swapping them out looking for better and cooler combinations frantically slashing through enemies looking for even more and better gear. For those looking for a dungeon crawl you need to look elsewhere because this game has more to do with video games and arcade games than a board dungeon crawl. And I think that's where the game failed to deliver, on expectations. If CMoN emphasized the arcade nature of the game, that it had closer ties to Gauntlet and Diablo it would make more sense. For me, I'm just waiting for shops to clear out stock at a discount so I can finish up the few items I'd like to round everything out. "
251,drunkendoy,N/A,"Kickstarter x3 copies $133.33 each
Sold ebay $199"
252,DryHumourist,N/A,Lightbringer Kickstarter Pledge
253,drzzzzz555,8,"ive made some must needed house rules to this game which enhances the game play and makes it more challenging ….because I feel the present rules/gameplay starts slow...then once u get  to past level 3 or more ..its like u turned in to a superman...u just plow thur the toughest monsters...any how let me know if ur interested...have a good game...﻿ 

 
 

Reply"
254,DTLibrary,N/A,Shelf 5
255,DualHares,N/A,Kickstarter copy
256,dubiousjim,N/A,@campaign @fantasy @coop based on Zombicide system
257,Dungeonmaster_007,6,Very cool miniatures but nothing more.
258,Dunstkreis,10,Great dungeon-crawler. Creates the feeling of playing Diablo as a boardgame!
259,Durgerking,N/A,1-6 Spieler
260,Dusty27,3,Kickstarted. Great minis; rather poor gameplay compared to the MASSIVE potential the mechanics could have allowed. 
261,Dutchman77,4,"Nice minatures, but the rules need a make over."
262,Dverning,6,"Lightbringer Pledge plus Troglodytes, Hellephant, Spearmaiden Cyclops, Marble Dice, and Plastic Tokens."
263,dwcmatrix,N/A,"1-6 Players, Best 4"
264,DyingTickles,7,1 - 6 Players
265,Dylanhol,N/A,"1-5, rpg in a box"
266,Dyne1319,N/A,"Will only trade as a set with all expansion.  THis is a KS lightbringer pledge, with all stretch goals, played once.  "
267,EastCoast,5.5,"The game is just too long and after a tense beginning tends to turn into a snoozefest of inevitability.  If more of the quests were like 2, 4, 5, this would score much higher, but too many of the missions are more of the ""get gear and skills to completely overmatch the AI"" variety.  Final turns wind up being you standing toe to toe with whatever poor monster just spawned while you pound it into submission in a single activation.

Good class design, and a really good job on the hero design. Miniatures are awesome. I backed on kickstarter so I got some good value with the crossover pack.  This will not be replacing the D&D AS games in my collection."
268,echoingvoice,10,"Expansions:
..."
269,edparkmike1,8,Includes ZBP crossover kit
270,edwardgodin45,7.4,"Minis
Dungeon Crawler
Luck Base
Single Player
"
271,egg_citizen,6,"I want to love this game... but it just isn't balanced thoroughly... in a way that finishing a scenario is a drag as you know it's not even that hard after you leveled up and gotten the correct equipment. I expected much more from this... but seeing how they changed the game this much during the past year, I highly doubt they got enough playtime in to test the changes enough.

:(

Will try out some of the alternative rules others have come up with to see if those improve the game enough. Now it's just a glorious pile of plastic that will not see the table in the condition it's in."
272,ekot,N/A,"+ Kickstarter Extras
+ Sorcerers VS Lord Tusk
+ Troglodytes
+ Warriors VS Cockatrix"
273,eldiablorosso,9,Friend owns it and we played it several times.
274,Eldon Tyrell,6,"After a couple of game plays, I can tell that the game is fun, but it does not spark. Moments of story telling never came, as it has done for Black Plague, its predecessor. Much of its problem is that the story/game play is so linear. Open room A, open room B, open room C etc. The roaming monster spawn in the same space/one space in front/one space behind. The heros have to hack through the monster, as the tactical decisions are relative simple. Yes BP is a somehow simpler, but that is one reason it plays more diverse. And I wanted MD to be diverser in gameplay, not in figures and rules. Massive Darkness is a nice Hack&Slash game I'll play, when I'm in the mood. The game as such will though one day be one of many."
275,elem3ntary,N/A,"Walked into Brookhurst Hobbies in O.C CA and they were shrink-wrapping a Kickstarter version with all the goodies of this game for PRICE!  For PRICE!  I wasn't going to buy it, really didn't need it, but I love Zombicide: Black Plague, and the game I wanted to buy they didn't have (had a bunch of the expansions tho).  So I just looked at it, just a quick gaze, and it called, beckoned, and I, well, bought it.  And now I need to play it - or convert it somehow to Z:BP."
276,elgoblinverde,N/A,x1
277,Elheru,8,"A long, involved, tactical, fun dungeon crawl version of Zombicide (not really, but they are related). Take your time to play a few times to get faster at working out all the skills and dice, and then you will be having a blast."
278,ELHooz,N/A,Similar to Zombicide; Black Plague. Fun to play.
279,eliradius,N/A,14+ community 10+
280,Emloch,8,"Solid dungeon crawl game, though it suffers from heavy modifier calculations, at higher character levels."
281,EmperorOfDoom,8,"Core box with default rules (4):
If i would would have to rate this based on the core box and default rules it would be very bad. There just isn't enough variation in the core box, not a lot of heroes and horrible balancing.

My rating (8):
For me personally it rates pretty high because i got a good deal on a kickstarter pledge with black plague crossover set. Allowing me to use black plague zombies and heroes in this game as well as have all the kickstarter stuff from massive darkness (heroes, expansions, tiles, quests and lots of roaming monsters. This combined gives a lot more variations, 11 classes, like 30 heroes and large decks of roaming monsters (since most of them were kickstarter exclusives).

Default balancing is horrible and only challenging if you have bad luck on the first two tiles and after level 3 you snowball out of control. It also gets hellish in calculating each combat roll. 
So the rating is also based on using the following custom house rules:
- Transmuting 3 items gives u one item of the same level instead of one level higher.
- U can only keep 1 treasure of each treasure pile you find and have to discard the rest.
- Every monster gets 1 extra health per depth level of the dungeon, so plus 1 health on level 2, plus 2 health on level 3, etc.
- All skills cost double the xp listed on the class sheet (limits the amount of calculations during battle and reduces snowball effect).
- Monsters always keep drawing till they find a weapon/armor and will always use it even if they never had stats in it before.
- Some more custom changes in monster behavior to make them harder.
- Artifacts are never used (they are just to powerful)

Just to be clear I have not tried story mode because I heard it was rushed in and is even worse in balance so don't expect to much of story mode."
282,endur0,N/A,1-6
283,Eran74,7,Superb miniatures - good components - balancing issues - needs more to do for players than just killing monsters and collecting items
284,ernyperez,7,"Great variety of heroes and weapons in this co-op RPG. I enjoy using XP points to purchase ‘level up’ skills. Tough bad guys make it challenging.

SSL: 1-3"
285,erpapo,4,"Simplemente decepcionante, reglas sin trabajar y solo buenas minis. Cualquier dungeon crawler es mejor de lejos..."
286,erzengel,3,"KS - Will back after KS start. Not really convinced with the concept - but at least it will be a Zombicide Black Plague expansion or work in the other way ... 
Maybe this time I will limit my pledge (not buy everything like everytime before...)
Estimated delivery: April 2017 (update July 2017) ...
new update: MAYBE DELIVERY in JULY 2017!!!


Edit during the campaign, only 10 days left...
""Boring..., just boring. I was so excited and couldn't await this KS but it seems for me the worst CMoN KS ever... (And I backed a lot and I'm still a huge fan of Zombicide (and will be)) but this... 
Another boring monster as 100K stretch goal? Absolute disappointed what this KS is offering till now, and time is running.
Also, maybe this is only my feeling..., but I joined never a CMoN campaign with so many people ""crying"" and express their negative comments about this KS...
Hey CMoN, wake up and turn this project around fast. Only 10 days...""

I may not cancel my pledge, but I will surely limit to the minimum as a simple add-on for Black Plague use. It's a pity."
287,Escargots,N/A,Pleged on kickstarter
288,escrivio,8,"Kicstarter (Lightbringer Early Bird n°1839)
Marble KS Exclusive Dice Set
3D Doors & Bridge
ZBP Crossover Set"
289,Ethien666,N/A,KICKSTARTER
290,EverdaleRadcliffe,6,Almost there in so many ways...
291,EVILDOC,N/A,Full Painted
292,Evilhomer54,7.5,Fun game...generic dungeon crawl.  Minos are cool but its basically zombicde black plague without the waves of zombies.  Over all its fun but extremely generic.  Nothing really pops out as memorable.
293,EvilPolBro,6.5,"Not sure how to rate this yet, need to play again as I have some concerns about the fiddleness and balance/luck issues."
294,Evil_Empire_Inc,N/A,Location: Shelf C
295,evkefalas,N/A,"-KS Edition with all SGs
-Premium sleeves Kaissa 63x88 (Mayday)
-Premium sleeves Kaissa 41x63 (Mayday)
-Plus Marble Dice Set
-Plus 3D Pack: Doors & Bridges
-Plus 3D Pack: Chests & Pillars (As part of SGs unlocked)(15 Level 1 Chests, 4 Level 2 Chests, and 6 Pillars)
-Plus Massive Darkness: Heroes & Monster Set – Noble Warriors vs The Cockatrix (As part of SGs unlocked)
-Plus Massive Darkness: Enemy Box – Troglodytes (As part of SGs unlocked)"
296,exarca,3,"Un juego con una mecanica lenta y aburrida y predecible. Un autentico tiradados un REFRITO MAS DEL ZOMBICIDE

Mapas lienales, por lo que no puedes esquivar enemigos, o vas hacia delante o hacia detras, y cuando te trabas no puedes salir del combate hasta que no matas al enemigo.
Avanzas una casilla saqueas habitaciones de izquierda a derecha, te chetas de objetos,(TRANSMUTANDOLOS , una regla absurda) y cuando chocas con un monstruo te tiras 3 o cuatro turno con todos los jugadores tirando dados, hasta que el azar termine.

Campaña inexistente...

LO BUENO: componentes, minis bastante decentes. Ideal para jugar con niños de 5 añitos, no necesitas pensar solo avanzas y tiras dados....

LO MALO: es otro zombicide, solo que le han cambiado 2 reglas y le han puesto los dados del descent. (Mecanicas ilogicas e incoherentes)"
297,ezeqiel,N/A,Backed the Kickstarter.
298,faetheormaine,5,nice minis the game .....meh
299,Fancyspam,8.5,At the lighter end of Dungeon Crawlers but that's no bad thing.  Fun and accessible with monster/item combos adding much-needed variety
300,Fashtas,N/A,Overall bad reviews
301,Faso74it,4,Luckfest.
302,Fatalerror1972,7,Played 2017
303,fctd,N/A,"Bought it on a whim, but don't have time to play."
304,Feless,N/A,Japanese Edition
305,Felix1970,8,With a few minor changes maybe 9*
306,Fencejummper,6.75,A not as good zombicide. Passable game
307,Fennecus,7.5,"Fun, played with 4.  Good  ability increases.  Moments of panic and victories."
308,feralway,5,"Soulless dungeon crawler version of zombicide. Play it if you are a fan of CMON awesome miniatures but know that it's a really mediocre games, maybe one of the worst from CMON."
309,Feuerhirn,8,"With all expansions and KS exclusive stuff.

+++Great Boss mechanics. 
++Custom dice add a lot to the gameplay. 
+ Cool abilities.
+Good gear and sets!
+ Skill Trees!
+ Cool characters...
~...not so much in the base game alone.
~ No fan of the Mob-Mechanic with enemies.
-- Campaign isn't that great.
-- Some randomness with strong enemies even getting overpowered armors. Sometimes nearly not beatable."
310,Fireballwizerd2185,10,Love This game
311,fisha,9,"Nagyon féltem tőle az értékelések alapján. Egy túl könnyű, nem balanszolt zombicide klónnak hittem, és már agyaltam, hogy mi legyen a KS pledge-emmel. Hát semmi, megtartom, mert ez egy nagyon hangulatos, jól összerakott dunegeon crawler. Túl könnyűnek semmiképp se mondanám, pont jó a nehézség. Persze lefolyástól függően ingadozhat, de semmi extrém nem volt benne. A játékmenet sokkal több agyalást kíván, mint a buta zombicide, és az ellenfelek is sokkal változatosabbak, sőt a karik is. Egyetlen kicsi fájdalmam, hogy igazán írhattak volna valami minimál sztorit a questekhez, hogy ne csak ide menj, ezt vedd fel, oda vidd érzés legyen. (ja és közben ülj meg mindenkit)"
312,FissionXuiptz,6,"There's so much missing from the retail version compared to the Kickstarter edition that owning this leaves a bad taste in my mouth. At some point I'll get MD out again and give it another go, but as time passes and I experience plenty of other games, I'm starting to feel like this one in particular is indicative of CMON as a company: a distinct lack of substance behind the flash."
313,fleuryf,N/A,Some figures nicely painted
314,fleXfuX,N/A,*
315,Flobo22,10,"This is a great combinations of some of my favorite board games (Gloomhaven, Shadows of Brimstone, and Zombicide)... Love this game!"
316,floppi,6,"Story-Mode is totally broken. In Mission 1 we get Level 3, In Mission 2 we get Level 5. Maximum Level. We were through all decks, we had the best loot and the two Sets. And there are 8 Missions left. The beginning was hard, we died two times. Between Level 2 and Level 3 was the time we were immortal. We haven't get a wound, no one. Game is total easy.

Mid- to Late-Game you spend more time to check your skills and do the math rather  playing the game. 

Need massive house rules."
317,FloydLloyd,N/A,Kickstarter Buy ... Love it!!!
318,Floydski,5.5,"High Production value.  Mediocre game. Not terrible but there are many better Dungeon Delving experiences out there.  Buy it for the miniatures.    
 
 Traded off for games that will hit the table."
319,foliathr,N/A,Descent style without campaigns with chara progression
320,fonggpei,7.5,KS 
321,fortheloveofdice,8,"Just plain a lot of fun!  Overall a step up from its Zombicide roots.  There's not the pure simple mass of zombies coming straight at you, granted, and that does have a place in the world!  This is able to do more however by mixing in a bit of complexity and variety.

WANTED: pretty dice, tiles set"
322,Fouran,N/A,Played
323,fralim,N/A,"Kickstarter edition with: Ratlings, Reptisaurians, Elementals, Warrior Priests vs The Spearmaiden Cyclops, and Bloodmoon Assassins vs The Hellephant "
324,FranklynStreet,N/A,"1-4 players, best with 4"
325,Freebass,7.3,Game played well. Not bad but no Sword and Sorcery in my opinion. Rule book very good but left a few things vague. 
326,freinstein,N/A,+Una aventura de lava y cristal
327,Friendly Fire,7,"With Lightbringer Pack, Ratlings, Reptisaurians, Troglodytes, Noble Warriors vs The Cockatrix, Sorcerers vs Lord Tusk, Bloodmoon Assassins and Chests and Pillars"
328,Frohike,3,"When a comment gets long enough, it's time to post a review:

https://boardgamegeek.com/thread/2113031/glass-slipper-wouldnt-fit-my-reaction-massive-dark"
329,fsumarc,N/A,kickstart backed
330,fuldry,1,"Miniatures are gorgeous, game itself is really bad."
331,Fullpa,N/A,"KS version with extras
"
332,furiouso,6,Fun with a group but repetitive and not very challenging.
333,Fuwjax,N/A,2019
334,FuzzyDM,N/A,1-6
335,GameBear13,6,"Zombicide but worse? Uses almost the same rule engine as zombicide black plague but with a poorly implemented ""stealth"" system. A character in a dark space on the board has access to additional abilities with thematically appropriate names like ambush and the like. But thats it. Being in a dark space will not hide you from a baddies line of sight or tracking when it comes to enemy movement so it seems largely pointless. 

The one place this game does shine is in loot. This game throws treasure at you at all times. Armor, weapons, potions they pile it on to the point you wont use most of it. Even so its hard to reach for this one over zombicide black plague."
336,Gamer42,6,Rating is for 5 Players. For 1-3 Players I would rate MD as 6.
337,gamerdinger,8,"Lightbringer Pledge with Doors, bridges, and frost dice."
338,Gamezombiac,9,"Awesome dungeon-crawler co-op based miniatures game! Beautiful components, great variety and great artwork."
339,garethw73,8,"** First Thoughts **
Bought on Kickstarter. 
Rules clumsily written and hard to understand in places.
Doesn't scale well across number of players.
Upgrading heroes across quests makes no sense either - you can get Lvl4 items at the end of one dungeon and not be able to use them until right at the end of the next. 
Miniatures appear to be cast in a ""Soapy"" plastic and need careful prep for paint to stick. Not the most detailed at small sizes.

** Update **
Miniatures appear less ""Soapy"" after being ignored for a while. A decent wash will probably cure them. Played it with the 3 others from my gaming group and it was a lot more fun - which means the rules have a big problem scaling. I also think we have too much treasure and that this will unbalance very quickly. Still unsure about how good campaign mode is as after quest one we are mostly full with lvl 2 skills. Quest 1 was quite hard in places - a few unlucky draws and we were swamped. It's good that we can still feel jeopardy, but again Balance seems lacking"
340,garyh1964,8,"Not our usual type of game, but that's a good thing. It's a CMON game, and I would have to say that they are my favorite publisher of Ameri-trash games. All that said, this game is a blast! I love the roll-playing elements. You are exploring, looking for treasure, and using dice to battle monsters. D&D in a box!"
341,Gatherey,5,I got high hopes for the game as the lighter version of beefy dungeon crawlers from ym collection (Sword & Sorcery f.e.) but this is just talisman-like game with 0 decisions to be made.
342,GattoNero25,10,Ks
343,gatts73,10,"expect  Massive Darkness 2.
great game."
344,gaztro,8,"Best at the scenario level. As many have mentioned, the quest is kinda broken."
345,Geeken,N/A,?.?KS 2019
346,geekholiday,N/A,智威
347,Geekway,N/A,"Finefield, MM, 02/01/18"
348,gelbib64,N/A,Lightbringer Pledge
349,Genjuros,3,I feel there's better dungeon crawlers out there like Conan or Descent
350,geomac88,9,"Great game with 3-6 players... lots of niggly situations to think through, great game mechanic, great game for a 4 hour night of gaming!"
351,geppifab,N/A,MINIATURE DIPINTE
352,Gerdion,N/A,Kickstarted.
353,Ghool,10,"The kids will probably love this. Kickstarted with everything that wasn't duplicates in the campaign.
The list of add-ons is quite long...both hero and enemy boxes, the Z:BP exclusives, 2 sets of marbled dice, plastic tokens, elementals (yeah, despite the price), bridges and doors.

It's been a while since I've had the funds to back a big KS like this. I'm pretty excited to paint all those massive monsters. This can't come soon enough.
I also have never dove all-in on the Kickstarter since Rivet Wars (what a shame, too - great minis, awful game) like this one either.

At the very least this will make for a very fun painting project, and a good game to play with the kids. And yes, I am rating this before I even own it. This is based on the desire to play, and it will most-likely see a large amount of play in this house.

I took my time making the decision to back this, and it has been a very long while since I have heavily invested in any game, or a Kickstarter. My feelings are founded on what I have seen concerning the game play, and how this is the kind of dungeon crawler I have been looking for. So, yes, it's already a '10' based on that alone - I don't make decisions like this lightly when it concerns this large an amount of initial investment in the game. I suspect it won't disappoint.

Package received. Expectations on model quality are far exceeded. The models are incredible and worth the pledge price without the game attached.

Gameplay Observations:
This is exactly what I expected, and was looking for in a dungeon crawler. My wife and kids can tolerate the length, and the complexity, which means it's a winner.

It doesn't overstay its' welcome, and despite what others might say, I found it pretty balanced so far. Although we have played only with 4 characters, and to me it feels that's where this game was tested the most.

This is Diablo in a board game. Do not mistake it for anything else, and you won't be disappointed. It's fun. You kill lots of dudes, get lots of items, and get to min/max your character as you venture through each dungeon.

If you are looking for a good, and solid persistent campaign, look elsewhere. The Story Mode feels tacked on, and will require some house-ruling to get it to work right. I personally wasn't looking for a persistent campaign system, and this game works perfectly for a one-off in which you can build your character and get cool items to make them killing machines.

This is the D&D RPG experience boiled down to it's basic parts, and can be played in one to two hours. This is perfect for going from zero-to-hero in a single session.

Scenarios can also provide a better experience. Choose wisely when introducing the game to more seasoned gamers. Quests, 2, 5, and 9 stand out as particularly good, and they provide a greater challenge and more strategy than most of the other scenarios. Skip the tutorial, and Quest 1, and jump right into quest 2 if you can parse the rules - you will have a much better experience of what the game is able to provide.

Still holding at a 10, and the models are some of the nicest generic fantasy models around. A blast to paint, with very little clean up, and fills needed.

So far it's a thumbs up from my entire family. Myself, and the kids are itching to play every day."
354,giantWinner,7,"played with friends once, interesting concept"
355,gilbertguillen,7,"Starts good, but then is a walk in the park, common CMON this is the 3rd broken game I get from you, great minis do"
356,givver,N/A,Also available for sale.
357,Glic2003,4,"Feels like Baby's First Dungeon Crawler, right down to the brightly-coloured dice.   Utterly awful gameplay; tedious, dull and random - but never in an exciting way.  

Some of the large miniatures are impressive, making the KS version a good deal (retail version... not so much).  It's a shame they're wasted on such a poor game."
358,glmaximus,8.4,"This is my favorite non campaign dungeon crawl. It and Gloomhaven (my favorite campaign dungeon crawl) are the only fully co-op dungeon crawl games I think are done right.  The campaign mode of Massive Darkness is bad; however playing each level in the campaign (but starting with fresh heroes each time) is a ton of fun.  Progression is fast and meaningful within one game.  Combat is simple, but on your turn there are meaningful choices to make.  The minis are gorgeous.  Time in game is good if no one in your group is horrendously slow.

I was lucky enough to catch the Kickstarter- and having all the extra roaming monsters does add a lot of variety to the game.  However given that all monsters come out with random equipment on them, I'd give the base game at least an 8.

So you know where I sit with dungeon crawls for reference:
I like Descent, but would rather play DnD 5e than a 1 vs all dungeon crawl.  Super Dungeon explore's full co-op rules are not great.  Castle Ravenloft (and its ilk) are good games, but feels more like puzzles than a dungeon crawl."
359,Glockta,2,"Great minis, great weapons, very bad balance."
360,gmerGAL,N/A,sold to Ryan Allen
361,gnomepirate,N/A,Got as a BGG Secret Santa 2017 gift. Best minis EVER!
362,gomtuu,7,Nice but very fiddly. I prefer Classic Zombicide!
363,Goodsound,7.5,"The rules could have been written more clearly. Much text, where a simple table or graphic was better. And I think the rules need some tweaking so this  game can really shine. Some problems: the amount of treasures (Door cards) does not scale with amount of players (monsters do).   In our first three player game we felt flooded with treasures. The AI of monsters;  you easily can avoid dealing with them by standing with your heroes out of line of sight in the shadow. Monsters will head down to the starting zone which is surely empty after two rounds. Until it comes back (exit zone) you're gone. AI should be smarter (predecessor Zombicide has better AI).
Also the monsters/mobs do not evolve like the heroes.  At start it seems difficult with starting gear, but as soon you have level 3 weapons you take down a mob in a single turn. Story mode is questionable:  your progress will be slower, saying that, the first quest will be really difficult, the second maybe mediocre, but surely starting the third one means that you will have already the best gear available so it starts being a cakewalk.  And what are your goals during the next quests?  Surely not as much play tested at it should have been. No thoughts about balancing, CMON?
What bothers me in terms of gameplay is that you as a hero deal only with two entities: either monsters or treasure. This can get stale soon. I wished there was more to interact with (Items that change a room from light to dark and vice versa (a torch)) or just using some kinda tools (f.i. a trap token for monsters, which lose health when stepping into) or furniture for barricades or similar. Or that rooms can have special traits (you heal there or lose something when staying there). Or shuffling a special mission based item into the treasure deck to be found etc.
Rule Tweaks:  
1) at least with fewer players don't get all the treasures in a zone  with a single action.
2) at level 1 or 2 monsters may go first to the starting zone, but starting with level 3 it should head first to the exit zone (and then come back).
3) last blow kill item held by monster falls down in zone where monster is is killed, no automatic ""teleport"" to hero with ranged attacks, it must me picked up.
4) more to come"
364,GopherShovel,N/A,"1-6 Players
2.53"
365,gpioski,N/A,"SLEEVES NEEDED... 68 GRAY, 231 YELLOW.

(TOTAL number of standard cards: 215
TOTAL number of small cards: 239)"
366,GrandKhan44,7,"Based on the amount of fun and excitement I got, I should give it a 10 - my first kickstarter, I have spent endless hours reading all the infos, looking at photos and videos and thinking about this game.
The box is here and I am as excited as my 4 and 6 year old kids (I removed a few minis to keep them sane). 
I have only played the tutorial with them and we were having a blast, although I had to houserule a bit because the 4 yr old wanted to play the monsters - easily done in this game, we also gave him a board.
One could argue that the way we played was not the original intent, but we are having so much fun with this big mad box...

A year later I am not so enthusiastic. Too fiddly for my family, difficulty is off. I have played Zombicide Green Horde which I vastly prefer."
367,grandmasterstevo,N/A,"Amazing miniatures, game looks fun, has yet to hit the table."
368,GreatWhiteColey,N/A,Light bringer pledge with shield maiden and heliphant expansions added on.
369,Greenosaur,N/A,"[b][COLOR=#0066FF]*** KICKSTARTER EDITION ***[/COLOR][/b]
[B]*New In Shrink*[/B]
[b][COLOR=#FF0000]**Have Yet To Play**[/color][/b]"
370,GrindCave,N/A,"1-6 Spieler
(Karl)"
371,GringeCommander,8.3,"Good game, but some rules could be writen better. Especially the special atacks/defenses. Problem we noticed is that in story mode, you will max-out too fast. And they are missing level 6 items/monster for extra challenge in later quests. 
Single Quests are fun and fast to play."
372,Grizzix,N/A,In shrink
373,Grizzix,N/A,KS edition
374,grzegorz2010,5,"This game is all about minis and item quality. Gameplay is mediocre, everything is random and is it simply get from point A to B. Even in Zombicide moving around the map made sense- here it rarly does. I own KS version with most expansions and only good this about it is that rules are very easy, minis are very well made and games does not fell that repetitive.... but it lacks too much. 5/10."
375,gt4948c,N/A,94
376,Gunslinger Six,N/A,Played once.  Includes several expansions.
377,Guthwine3,7,"Battle dice are great, as are the artwork/graphics on the cards and packaging.  Rule book illustrations are beautiful.  Miniatures are outstanding.  Gameplay can be rote, but everything is so darned beautiful that I forgive the game's simplicity."
378,Gyges,7.5,"Yeah, so... this is pretty much what I wanted. Kinda like Zombicide, but I appreciate the changes immensely. Shadow mode is very cool and rewards positioning, specialization is very marked, and the game is fluid.
It's pretty dumb, but pretty fun.
[EDIT] For the love of all things good and holy, people, don't play the campaign mode. This game was never intended to work that way, and it was only shoehorned in due to backers' whining. Of course the campaign rules are slapped-together garbage."
379,H1ghtower,8,"Eine super Spiel bzw. eine super Kampfmechanik. Aber leider keinerlei Story. Kleine Texte würden der Spieltiefe gut tun, da man so nur die Dungeons abarbeitet, was trotzdem Spaß macht."
380,H3r0uX,N/A,6 joueurs
381,habakuk155,9,"+ alle Kickstarter exklusive
super schnelll aufgebaut

Ganz ehrlich, ich liebe dieses Spiel. Bin so aufgeregt und mit dabei. Noch nie so erlebt. 4 Stunden sind ratzfatz um. Was will ich mehr."
382,hadfiiw,N/A,Kickstarter
383,Haech,7,":star::star::star::nostar::nostar: Enjoyment 
:star::star::star::nostar::nostar: Theme 
:star::star::star::star::nostar: Aesthetics 
:star::star::star::star::nostar: Replayability 
:star::star::star::nostar::nostar: Game Length 
:star::star::star::star::nostar: Ease of Play 
:star::star::star::nostar::nostar: Tactics/Strategy "
384,halbert82,N/A,KS - 04/17
385,hansun1977,N/A,"The minis are fantastic, the game is simple but fun, the campaign mode is regular, the mechanic of shadows a good idea"
386,harkoning,6,"Not a game but a game system. A game that entices you to build your own world, write your own campaigns, until you discover that you lack such talent.."
387,Harley57,5,"Expansions:

Black Plague Crossover
Troglodytes
Noble Warriors vs The Cockatrix
Sorcerers vs Lord Tusk
Lightbringer Pack"
388,harry cherry 1972,7,This game I really liked. I would love to play it again.
389,har_,9,"I'm a little biased since I got it for $55 inc snp. 
MD is not a game, it is a game system. CMON cannot (be bothered to) write any quest worth its salt. The MD universe is very shallow itself. So why a 9/10?

1. it evokes the desire to create your own world, it stimulates the mind.
2. nerdooks deck is simple to print and play and gives you a bigger skirmishy experience than without.
3. The deck of enchantments makes it more a diablo like game;
4. you can print out vampires, cities with extra boss AI, its file section is fantastic. And I printed out everything. Great stuff, will keep you busy for years."
390,havlock44,N/A,4
391,hazardx888,9,Fairly quick rules ramp-up and solo campaign-mode is super challenging
392,Higherdemon,N/A,Kickstarter edition
393,hiple,N/A,kickstarter
394,Hique,7,Campaign is not good. Only for playing scenarios.
395,Hizai,N/A,"14 urte
7.4"
396,hoffmant99,N/A,"CMON minis are fabulous, never played yet."
397,Homicidalrambo,4,Game is unfinished and quickly rushed. Way too many minis like all cmon games. If want a ton of minis it’s a good buy. If want a game with solid mechanics you want to play over n over this is far from. Sold it after around 10 plays in a month when saw the game was just bad even after lots of house rules. Buy Middara core if want a good dungeon crawler the sheer content and gameplay in the core is solid and is one of the best price for value in board games.
398,Horneater,6,"It seemed too easy for quite a while in a four player game. It felt difficult in level 3 of 4, when the Agent arrived. Then we felt overwhelmed, but quickly were able to get a handle on the situation as a mob really just means they have more HP, but not more fighting power. Then it was just a run to the end with not much opposition. I really like the leveling up system and the fact that if you have a tank that runs in and destroys baddies, other players can get experience.  Prefer Zombicide (Black Plague/Wulfsburg) for the gameplay. If CMON could mix the Zombicide gameplay with the leveling up system and experience sharing for big bads, that'd be pretty nice. (No one wants a dark red in Z:BP with a blue guy. MD helps bring the slower/unlucky characters along)"
399,HotlineCosmonaut,N/A,"t18s76 ""kind of like Zombicide"""
400,IamDefiler,N/A,Kickstarted
401,Icehawk101,7,Decent dungeon crawler. Scenario based so the story is kind of disjointed. Using story mode makes the characters incredibly over powered after a couple of scenarios.
402,idi0t25,9,Excellent game. I own the kickstarter.
403,IJJusion,2,"Played 10+ times now, originally was amazing, but the game is too easy with zero tension building up as the game goes on unless you get super unlucky in the first few turns of the game - as theres no tension and choices are very obvious it makes the game fairly bland.

The amazing minis help make it more entertaining throughout, but then the game takes 3-4 hours to play (minimum unless you die early or you're playing a time limited scenario (there's about 2-3 of these in the book)

Combat is wayyy too convoluted for a simple dice system, can take 60 seconds+ to work out what you have rolled due to so many adjustments being made to the dice roll which again just draws out how long the game takes.

Overall, meh, wont say no to the game, but not interested in seeking out future games anymore.

UPDATE: Played again after a few months break - tried making my own custom scenario to boost the difficulty up a lot - still too easy in the end (the last boss had 160 HP which is 3x the highest you can otherwise get and had the abilities of 2 roaming monsters, still too easy) combat is super tedious once you get beyond level 3, will never play this again, not worth the time investment, the mini's are the only thing keeping this from a 1."
404,ilgoga,5,"The big draw is the minis. The game feels very much unfinished and way too simple, but good for kids I guess."
405,IluvatarIrmo,6,x
406,IMCarnochan,8,"A very fun dice chucker, have only played one campaign game but it felt a little long. The regular quest at a time is more quick to play because you level faster."
407,iMHqoMvhavyk,N/A,Co-op. Videos show slow gameplay.
408,Imiriel,10,Suspected release date April 2017
409,immyboy,7,excellent dungeon crawler
410,incoplanje,N/A,"co-op
6 players"
411,Inrego,9,I'm really enjoying this game!
412,Insect83,7.5,After three plays I really like this game a lot. Especially in comparison to the old Zombicide. I just played one-shot adventures right now and those were very good.
413,Internutt,8,"Simplistic, but in a good way. Lots of components ensures tbat every game playa a little differently each time."
