,username,rating,comment
165,R3g0_0,8.2,"A Song of Ice and Fire è un titolo altamente strategico, che sarà sicuramente apprezzato non solo dagli amanti dei giochi di miniature ma anche da coloro che non hanno grandissima esperienza nei wargame. Questi, infatti, potranno avvicinarsi al genere grazie ad un regolamento snello è facilmente comprensibile. Come al solito CMON si conferma al top nella scelta dei materiali (e delle miniature). E se il prezzo vi sembra alto, sappiate che questo titolo vale il mutuo che aprirete alla Banca di Ferro!
https://www.justnerd.it/2019/01/09/a-song-of-ice-and-fire-recensione/"
166,Ragnarok_787,10,"Excellent Game with outstanding sculped miniatures and lots of exclusive limited edition extras, addictive and easy to play but lots of good combos and replays"
167,randyang,10,"Picked this up and couple on months back. I have since expanded to the Night's Watch and Targaryens. Keep coming back for more. Easy to learn, hard to master. Updates and balancing done constantly thru a War Council app."
168,rbf1138,N/A,Includes metal High Seneschal Kickstarter promo figure. 
169,RedKnight808,N/A,"2x Deluxe Edition Starks vs Lannisters Box*
• 2x Umber Berserkers (13 figs/box)
• 4x Stark Sworn Swords (13 figs/box)
• 2x Stark Outriders (4 mounted figs/box)
• 2x Stark Longbowmen (12 figs/box)
• 4x Lannister Guards (13 figs/box)
• 2x Lannister Halberdiers (13 figs/box)
• 2x The Mountain’s Men (12 figs/box)
• 2x Knights of Casterly Rock (4 mtd figs/box)
• 2x Bolton Bastard's Girls (12 figs/box)
• 2x Bolton Flayed Men (4 mtd figs/box)
1x Tully Sworn Shields (12 figs per/box)*
1x Lannister Crossbowmen (12 figs/box)*
1x Bolton Cutthroats (13 figs per/box)*
1x Knights of Casterly Rock (4 mtd figs per/box)*
1x Deluxe Edition Rulebook*
1x House Lannister Dice, Dice Bag, Plastic Ruler, Activation Tokens
1x House Stark Dice, Dice Bag, Plastic Ruler, Activation Tokens
1x Mercenary Dice, Dice Bag, Plastic Ruler, Activation Tokens
2x Battle in the Whispering Wood Playmats*
1x Battle at the Mummer's Ford Playmats*
1x Battle in the Blackwater Playmats*
2x Plastic Terrain Bundle*
• 2x Woodland Terrain Set*
• 2x Northern Ruins Terrain Set*
• 2x Fortification Terrain Set*
• 2x Terrors and Inspirations Terrain Set*
• 2x Plateaus Set*

*: Kick Starter Exclusive"
170,reindeerdundee,8,Just the Lannisters.
171,Rhand,9.5,A beautiful--visually stunning--   game with a simple rules set. Think BATTLELORE   without the hexagonal limitations and with a superior theme/context.   The game is a true homage to  the literature and well worth a look even if you don't know a Lannister from a Stark.   For GOT fans who game--this is a must have. Very pleased with the Kickstarter--Hand of the King-- set and looking forward to expansions.  
172,riderman85,N/A,"Hand of the King Pledge and all included content plus Knights of Casterly Rock, Lannister Crossbowmen, Tully Sworn Shields, Bolton Cutthroats, Battle of Blackwater Bay Playmat, Battle in the Whispering Woods Playmat, Battle at the Mummer's Ford Playmat, Deluxe Rulebook, Northern Ruins Terrain Set, Woodland Terrain Set, Fortification Terrain Set, Plateaus Terrain Set, Plastic Terrain Bundle, House Lannister Dice Bag, House Stark Dice Bag, Mercenaries Dice Bag, House Lannister Plastic Ruler, House Stark Plastic Ruler, Mercenaries Plastic Ruler."
173,Risktaker,9,Miniatures Game of Thrones
174,rjsheets,9,"LANNISTER
+Guardsmen (x2)
+Halberdiers
+Heroes I
+Heroes II
+Crossbows (x2)
+Knights of the Rock
+banners
+custom dice

NEUTRAL
+Heroes I
+Heroes II
+Bastard's Girls
+Flayed Men (x2)
+banners

+Hand of the King
+woodland terrain
+fortification terrain"
175,rrevie,10,"The game is good.  Just a fun game to play.  Streamlined mechanics, things make sense, has a variety of units with unique abilities that are easy to understand."
176,Rudrahorn,7,"[---#-] Complexity
[---#-] Immersion
[----#] Production
[---#-] Replayability
[---#-] Interaction
[---#-] Depth"
177,Ryna,N/A,D
178,SammySnijbonen,7,"[b]Also includes:[/b]
- 2x [thing=223376][/thing]
- 2x Hand of the King box
- [thing=248186][/thing]
- 2x [thing=261504][/thing]
- 2x [thing=261503][/thing]
- 2x [thing=261501][/thing]
- 2x [thing=261497][/thing]
- [thing=248183][/thing]
- [thing=261499][/thing]
- [thing=261502][/thing]
- Stark Heroes I

[b][u]Painted the miniatures?:[/u][/b] On the 'to paint' list."
179,saulmartin,9,Kickstarter edition
180,schtoom,N/A,NIS
181,Sgt62e,6,"Not to bad as far as ""war"" type game. I only played it once. If was fun but the jury is still out on this one until I get a few more plays in."
182,Shag23,N/A,Have only played the demo at 2019 CMON expo in ATL. It was in the swag bag.
183,Shelmad,9,"I came to board gaming through tabletop miniatures gaming, so I'll likely always have one near the top of my list. Right now it is ASOIAF."
184,silentmexx,N/A,Age12+
185,SkyBry,9,Kickstarter release
186,smith2332,4,"Just looks very boring let me ram my tray of guys into your tray of guys and roll a ton of dice, throw in some cards to keep you guessing how im going to ram you with my tray of guys LOL"
187,Snooberry,N/A,Miniatures
188,sota,9.2,"Great minis, deceptively fun with tons of tactical options.  Dont let the apparent simplicity fool you, surprisingly deep when adding card and unit variability options.  Absolutely love this game.  Have played well over 20 times and each time I am left in awe at the simple, creative tactical game play.  It is in a class of its own. "
189,squallgoku,N/A,"Bought a local Hand of the King Pledge, looking for more goodies!"
190,Sturmo,N/A,KS
191,sulu42,N/A,2
192,svenbart,8,nice little dice-chucker
193,Sybaris,10,"Easy to learn, hard to master. My wife usually dislike tabletop ""wargames"", but this one she just ""gets"", and i think it's due to the designers experience with boardgames that brings those mechanics that just feel right. The only notch i can see is that this game probably won't fit with highly tournament competitive players simply due to the way units are turned around, leaving a margin of error that could lead to arguments. Otherwise, very thematic, very engaging and also quite fast (for us, so far). If one is a song of ice and fire fan, that's a great game to own, especially since GRR Martin had a say into the artwork of each model."
194,takeda333,9,Superb!
195,Tallens,8,"Simple, and yet daunting..."
196,Thallium0410,N/A,Kickstarter Edition
197,Theilian,N/A,$70 csi
198,TheRedGod,10,CANT WAIT
199,Timber8wolf,10,"Played more then 5 Games and all where really great! All where even until the last two rounds an well balanced. This game got me into tapletop and i want more.  :)

2x KP, all Units twice, 1x extra KOCR (CoF) and a lot of plunder (Terrain set, dice aso) @ Kickstarter"
200,TirMcdhol,9,Sorprendido me quedé el día que me hicieron una demostración de este juego. No es un juego para bolsillos pequeños desde luego como cualquier wargame creo yo. Sus reglas son sencillas y añade mecánicas nuevas basadas en el juego de tronos que hacen que una partida no se decida solo en las tripas que combaten en el tablero sino que también manejaremos a personajes que interpretaran la parte política tan importante de esta saga para dotarnos de beneficios o perjudicar al contrario desde fuera del tablero.
201,TKGamesinfo,N/A,Q2
202,tonytroz,N/A,Want To Sleeve
203,TundraThunder,N/A,Concerned about the constant expansions...and that this may be a lifestyle game. ..not sure. Also not sure how I feel about miniature moving on a table w rulers.  Looks like it may Feel too  war-gamery
204,TwentySides,8.5,Kickstarter version
205,Udruga Kockica,N/A,"AL.S.
BID

kickstarter
"
206,UnluckyFrogGaming,6,"Whilst the game has some phenomenal miniatures, there's nothing about the gameplay that really makes this game stand out from others on the market. And in a genre that demands such high investment from the player - both with time and money - that's a problem."
207,VladmrC,N/A,Box Shrink removed but card shrink is New and Unpunched board.
208,Whiskeybane,N/A,All in...
209,wiljames,N/A,Purchased for minis
210,wolverdean,N/A,sell
211,wolverine1977,8.6,Painted
212,xxMikuxx,10,"Played a couple of games already. Fantastic game, simple but with a lot of strategy!
I'll buy it as soon as it hits the stores for sure!"
213,Z3466,N/A,CMON Expo 2019
