,username,rating,comment
205,garg,7,"A fun 'bidding' game without the bidding element :-) Simple rules, some fun and fast gameplay. So fast that in fact with more players there are some turns when you don't get to make anything because it ends before you can play.

Fun nonetheless."
206,garyj,6,surprisingly reasonable adaption of a classic.  Plays fast and gives some of the frisson of decision-making of its namesake.
207,garyj,6,Retains remarkable amounts of what made the boardgame so enjoyable - but maybe I've moved on - haven't played the senior game for a long time.
208,gauche,8,delightful game with simple rules
209,Geese,6,"Only played with 2. Decent filler. Not as simple as Looting London, but still fairly easy to explain and understand. Remember that only the top 3 artists each round score points (even if others have points on them from previous rounds). "
210,GeneSteeler,7,Simple game of collecting goods.  Similar to modern art without the bidding.
211,gerambolosch,7,"Nice card game. Essentially Modern Art without the auctions, i.e. straight set collection. Reminded me a bit of Coloretto. Have to play it a bit more for a final opinion."
212,getareaction,5,"Received in trade June 2015. A neat distillation of the mechanics of [thing=118][/thing] into a relatively quick card game, although I don't find myself as naturally getting into joyful debates about the artistic merits of late Krypto. Sold July 2016."
213,GiannisS,3.5,Bad attempt to turn the board game into a card game. Takes up nearly the same time and doesn't have any differences compared to the basic.
214,Gkbinger,N/A,Not Played
215,gladiator_posse,N/A,Modern Art version
216,Glamorous Mucus,7,"Much better than I expected. It doesn't approach the greatness of Modern Art, but it's much closer to Trendy in weight and style ... and I'd choose this over Trendy every time. There is some dispute over the wording of an important rule. I play that at the end of the round, you may opt to add one additional card of each artist that you've played. I do think that's what Knizia intended, and makes for a better game than the more liberal interpretation."
217,glookose,6,"Fun and quick game - a bit simpler than the ""board game"" of modern art. Plays well 2 player too."
218,Gnomekin,7,"A shockingly good game. The fact that you can add additional cards after the round closes really adds a level of strategy to the game.

Not just a watered down version of the awesome auction game."
219,Gola,7,"Two  plays with two, six plays with three, and two with four. If Trendy and Modern Art got married and had a child, it would look a lot like this game. There's a little more planning ahead in MA:tCG than in Trendy, because you get more cards up front, but the special-icon cards add back some uncertainty. It's important to mention that you're not necessarily going to like MA:tCG just because you like the original Modern Art, though; they're very different games, even if they share a theme and some mechanical ideas. 

The game is pretty entertaining and can even be a bit thinky at times as players adjust to each others' card plays and try to guess who will be a friend to their cause and who will be an enemy. Some of the special cards add even more strategy into the mix, but the bad thing about these cards is that you need to draw your share of them in order to have a shot at winning. If you never get any that let you play two cards in a turn, you're pretty much out of the running.

How ""gamerly"" the game is going to be depends heavily on how many people are playing; there's a lot more control in the three-player game than in the four-player game. I probably wouldn't bother bringing it out with five. It also works okay with two, though. 

[b]ADDENDUM:[/b] I just tried the iOS version of the game and discovered that I'd missed a rule for those ten plays. Dang!

[b]ADDENDUM 2:[/b] My opinion of the game has gone up since playing lots of games with the correct rule on iOS."
220,grasa_total,9,"Knizia's designs are not my favorite thing, probably never will be. But this one is solid fun with some actual thematic grounding: are those cards in your hand worth anything? Maybe if you can lure other people into supporting your pet artist without them realizing you have a whole stack of art ready to sell once the price goes up...

And it's genuinely fast."
221,GreatPlainsGameFest,N/A,Jeff
222,Gregarius,6,":star::star::star::nostar::nostar:
A quicker, streamlined version of Modern Art, with none of the interesting aspects of its ancestor. Knizia kept the round-ending conditions and the scoring, but replaced the auction with simple card play. For what it is, it's fine, but overall I found it forgettable. Three stars is probably generous."
223,Grildensnork,5,Great little filler. Good blend of luck (deal of the cards) and strategy. 
224,gschloesser,6.5,"After playing Masters Gallery from Reiner Knizia, I joked with Keith Blume of Gryphon Games that my review would be just one sentence:  ""It is Modern Art without the bidding.""  Truth-be-told, this is an accurate description, as the game feels very similar to the famous board game, sans the bidding.  One would initially suspect that removing the bidding would strip the game of its primary element and reduce it to a bland shadow of its predecessor.  Surprisingly, that is not the case, as the card game version, while simpler and quicker, is actually quite fun.

Masters Gallery and its twin The Modern Art Card Game plays in a very similar manner as their ancestor, Modern Art.  Of course, the major element missing is the auctions.  Here, players actually play and possibly score the cards they are dealt as opposed to placing them up for auction.  Removing the auction does simplify the game and remove an element that some fans of the original game might find abhorrent.  Fair enough.  However, I would urge folks not to prematurely dismiss this new game, as it is quite fun and some interesting decisions to make.  Yes, it can be frustrating to play your artists in attempts to land them in the top spots, only to have your opponents play different artists and shut you out of the scoring.  I also wish a score pad or chart had been included.  These, however, are not enough to significantly detract from my enjoyment of the game.  It works well as a light game to open or close an evening, or at family gatherings.  Indeed, it may even find wider audience than its predecessor, which was more involved and required more skill to play well.  Masters Gallery is accessible is more easily accessible, and should have broader appeal.  However, as it is in the real art world, I'm certain there will be appreciation for both the masters and the modern artists!"
225,gtogixxer,N/A,Travel Edition
226,Guiannos,6.8,"The scoring is what makes this game special.  It would have been nice to have more unique pieces of artwork on the cards but it meets the theme well enough.  The rules could be more clear, especially for scoring, but once you understand how it works the game is pretty simple."
227,GuidoVanHorn,7.5,"Clever game play with interesting scoring. A fair bit of math, but not horribly difficult. "
228,h00sha,6.6,Keeper.
229,HarvardElessar,7,Modern Art: The Card Game
230,HBGlover,N/A,From what I hear this is a dumbed down version with no auctions. Sounds lame.
231,heavydisking,7.5,"Learned at STG Con.  Watched half a game then played in a tourney, which I won the game and subsequently the tourney.  Classic Knizia goodness.  Using combinatrics to make a simple number game fun and interesting.  Lots to think about in a quick playing game.  Pretty much outstanding design once again from one of my heroes."
232,hellp,N/A,Nice and quick game for a mid-size group. Pretty tense with 5 players. Some bluffing and guessing included.
233,herendil66,6.5,"After playing both Masters Gallery and Modern Art (std), I have to say that I sympathize with those who wish the new game could have added more in return for what it took out.

The original Modern Art game seemed to both flow along more quickly and to be more fun and involving than Masters Gallery, IMHO, despite the added effort trying to value and win paintings in auctions to increase net worth.

I like the classic artwork much better than the make-believe modern stuff used in the older version but nevertheless I have to say the old game is definitely better."
234,HilkMAN,7.5,"Strange idea - using one of the best auction games around, taking away the auctions and arrive at what is still a very good game. The duckomenta edtion's artwork truly shines, of course. Love it."
235,hippiephysicschick,N/A,free/gift card
236,hippodice,N/A,13-009
237,hmontalvoj,N/A,Players: 2-5
238,holycopralite,7,Craigslist
239,ianne,7.5,"I thought that taking the auctions out of Modern Art would leave nothing behind, but in fact there is still plenty of game here."
240,ianne,7.5,"Modern Art without the auctions.  Which sounds like it would take all the fun out of it and ruin the game, but it really doesn't!"
241,icheyne,6,"I don't like the retheming of the original Modern Art aution game, when this is a set collection game. However, this is reasonable if uninspiring."
242,Ichiruishu,6,5€
243,ifjuly,7,have played
244,imarx,5,Not really sure what to make of this game after one play.  It's almost a combination bluffing/auction/press your luck game that can turn on a dime at any moment.  I simultaneously felt like I had no control over what was going on and like I could have done much better if I had played better.  Weird.
245,iMHqoMvhavyk,N/A,"A.k.a. Modern Art: The Card Game. By Reiner Knizia. 2p, 3p, 4p or 5p. Modern Art without auctions. David B. rated it an 8 (/collection/user/pfctsqr). No session videos as of 2019-04-14. Instructional videos (/video/90769, /video/667) don't indicate exciting gameplay."
246,Imnolawyer,N/A,Card Game
247,IncHulkFan,7,Eagle Gryphon Bookshelf Edition
248,indigopotter,N/A,Gift from SJ.
249,Iorekbyrnison,6,Pleasant enough game with the great components we expect from gryffon games.
250,islander,4,4-5p
251,jagastrumpet,7.6,"Gameplay = 7
Replay ability = 7
Length = 9
Components = 7
Fun Factor = 8"
252,jaiden0,6.7,"Players usually ""get"" this halfway through and then want to play again. It's pretty neat, and clever. Lives in my travel bag of fillers. Definitely deep enough for gamers.  Check this out if you haven't."
253,JamesArkham,N/A,Masters Gallery
254,jamieuk,N/A,"Apparently fun, even though it is Modern Art without the bidding -- see gschloesser review."
255,JasonMatthews,6,"Its like a more complex Trendy -- though Trendy is better.  Still, it makes for an accessible intro game."
256,jaturman,6.5,Juego original por sus subastas ocultas pero que no llega a ser redondo.
257,jayjonbeach,6,"The doc never ceases to amaze here, how he can take certain games like this or Medici and spin them off into other excellent games that actually stand on their own is amazing.  

Modern Art is truly a classic and when I heard this is no longer an auction, that seemed disappointing.  

The truth is, while Modern Art is not replacable, this is a great little game that works very well even without an auction.  

Pretty much ALL the same elements are here except the auction. You have a hand of cards, as do others, and you still need to speculate on what to play, how and when, so you collect sets in front of you just by playing cards.  Instead of different auctions he gave some cards some different special powers to juice them up, so there is a bit of card draw luck here.  

I played this with 2 and it worked very well and was over in 10 - 15 minutes, so a great filler. There could be a problem with 2 where the 5 card max does not get filled, not sure and there must be a workaround (ie if all cards get spent, take 3 extra cards than normal next round) 

It should play well 2 - 4 from what I see though I only played 2 so far.  Good filler with good meat to time ratio, interested to see how it plays with 3 and 4 players"
258,jbfps116,8,another solid knizia auction card game. one of my favorites
259,jd1403,5.5,"While I understand the designer's reasons for removing auctions from the original edition, without auctions this game is not as exciting."
260,jeeves,N/A,22
261,JeffyJeff,6.8,"girlfriend like it, she hated Modern Art... reason: no auctions, quick play.

This is a decent filler (while I still like the boardgame, though both suffer a little from luck of the card draw)"
262,jegauch,7,This one left my pre-teen sons fist-pumping and chanting for Monet.  Making impressionism cool is priceless.
263,jellypantz,6,not the prettiest version of this...
264,jennmikk17,5,"This game was alright, but I don't like games with betting in it.  It was fun being able to make your own little museum of art and how the prices went up"
265,jens_hoppe,3,"Modern Art without the auctions. Unfortunately, the auctions are the best part of MA. ;-) Still, MG plays quickly and is pretty interesting.

Two-player game seems dull, though. More players are definitely needed."
266,jeremycoe,8,"Very much enjoying this game. As long as you aren't looking to compare it to Modern Art, this is a very good game. Most importantly for me, it plays well 2-player. [Masters Gallery version]

11/27/2012: I like how a player can think their doing really well in the first couple of rounds, and then get utterly destroyed in the last two. Unless it happens to me :)"
267,jerrygskk,6.3,大師畫廊
268,jerryschen,9,"Masters Gallery: Short, fast card game that has simple rules yet deeply complex. High replayability. Reiner Knizia is a master of game design. Beautiful cards. Recommended!"
269,JesseH,6,"Interesting Knizia game. At 2 players it has the problem of the later rounds mostly running on autopilot, but it's a solid card game. Definitely want to try with more people.

Later: A much better game with more players, although it does make the scoring take a bit longer."
270,Jester,4,This game has a fatal flaw that ruins even the appearance of fairness. The powers of a few cards allows one player to play an additional card. If one player gets none of these cards they are guaranteed to fall behind the other players since there is almost no way to catch up. This takes a random element (the cards) and exacerbates the randomness effects.
271,jguitarstring,N/A,Want Master's Gallery Bookshelf Edition.
272,jguritza,7.5,Filler game based on Modern art. Not too bad
273,Jim Marshall,6.5,"Takes the artwork and scoring from Modern Art (in itself a card game...is this one really Modern Art the other card game?), but uses set collection rather than auctions as its core mechanism.

I found the rounds ending really quickly in this one in my only play, with players only getting 3-4 cards down each round.The pressure didn't seem to be so much on preserving your good cards for the right moment (as per the parent game), more just getting some cards down by the end of the round."
274,jimmychucc,6,"Simplified version of Modern Art, without bidding mechanism"
275,jimtwo,N/A,Bedroom
276,Jirian,N/A,.
277,joe canuck,6.25,"Knizia game in which players put down works of art until one reaches five, then scoring tokens are added, points totalled, works removed and move on to the next round. After four, the game is over. Winner is the most total. Some works have added powers which is nice because there's little variety to the cards afterwards -- and once you pick the strategy to win, you just look out for them.

PLUS: simple to learn
MINUS: variety isn't great, instructions unclear on one point"
278,joe canuck,6.25,"Knizia game in which players put down works of art until one reaches five, then scoring tokens are added, points totalled, works removed and move on to the next round. After four, the game is over. Winner is the most total. Some works have added powers which is nice because there's little variety to the cards afterwards -- and once you pick the strategy to win, you just look out for them.

PLUS: simple to learn
MINUS: variety isn't great, instructions unclear on one point"
279,joecana,N/A,999unbox
280,joecmk,7,Simple and good plays
281,joeincolorado,8.8,"Master's Gallery is pretty darn excellent, I have to say.  I really like the way the game flows from round to round and how strategy changes throughout.  Sometimes you want to be quick to finish the round, and sometimes you sit their hoping it will last a few more turns so you can grab a couple extra points.  Lots of fun and unique gameplay.  We love it."
282,johnadkins,N/A,Purchased at Origins 2013.
283,johnag68,7,"interesting, but ugly (even with the nice art)."
284,JohnBandettini,8,"Modern Art without the auctions. If you think that sounds odd, it's not. Good little game.

I really like this game. While I can get people to play it, I don't think anyone else I know likes it as much as I do. It can be a little hard at first to see the strategy, but it is there and very clever."
285,JohnMunsch,N/A,"2-5 Players
20-30 Minutes"
286,JohnnySchmaser,7,I think I like this one a lot. I'll have to pick it up.
287,JohnRayJr,6,"This is a quick card game where each suit represents the works of a single artist. You play cards around the table, trying to manipulate the present and future value of each suit. A round ends when a certain number of cards have been played. Values are determined; cards are scored. Takes about 20 minutes. Not bad."
288,johnwong882,6,@
289,jojosdad,6.5,"played once, hasn't grasp the strategy yet, so can't say it is great or not, but certainly intriguing. Obviously one decision is whether to hold on to ""good"" cards to collect more points later on or use it now....
At first I was like what is the point of this game....?"
290,Jooor,8,Masters Gallery
291,Jorenas,N/A,Traded away in UK Math trade
292,JoSch,5,"Instead of bidding for works in auctions players draw and play them directly. The principle of participating and at the same time determining the scoring exhibitions works again. A major drawback is the lack of an element mitigating the luck of the card draws which was done by the auctions in Modern Art. If, in the card game, an opponent gets twice as much cards allowing to play additional cards, there's not much to compensate for this. Other than that it's a decent filler."
293,jtakagi,7,"For comments on game play, see Modern Art: the Card Game.

The components, again, are just as flimsy.  Chinese produced box, low-quality cards.  I give the game one point higher than MA:tCG because it has different paintings on each artist's cards rather than the same painting, which I thought was really stupid.  There's something to be said for the silliness of the original artists, but I think that Masters Gallery will be a better game to use to introduce non-gamers as the artists are a pretty good hook."
294,jtakagi,6,"Of course there is a relationship to Modern Art in the scoring system, but I see this more closely related to Trendy, in which groupthink is very important, forcing you to work together with the other players somewhat, but still needing to set yourself apart with the right artist to get the lead.  

My main gripe with the game is in the production quality.  The card stock is very thin and doesn't feel durable at all.  And it is ridiculous that there is only a single image used for each artist.  For this reason alone I would probably prefer to play Masters Gallery in the future."
295,jtakagi,6,"I'm not sure what significance ducks have to do with anything, or if Duckomenta is an established brand in Germany, but I give this the same rating as Modern Art: The Card Game and Masters Gallery"
296,JugamosTodos,N/A,"Gen X
Knizia"
297,jumento,8,new in shrink
298,jyarlathotep,6,Dry theme for a really interesting auction mechanic
299,K-ban,6.5,The Masterpiece (fancier edition)
300,kackarschen,N/A,2-5 Spieler
301,Kandra,N/A,"Книциевская карточная игра, но арт мне не нравится"
302,kaszkiet,6,"2019-01-22 - 6 - Modern Art without auctions. Surprisingly it really works. It's faster but less tense, less engaging and less fun.
I have Modern Art The Card Game edition and it unfortunately doesn't look too good.
Maybe I will try it once or twice again as a filler and see how it will go."
303,Kevin_Whitmore,8,"The Duckomenta Art edition is inspired and the way to play!

Since its arrival, it has been played numerous times, and two friends have purchased copies for their own collections.  This game continues to please me, and amuses new players.  Approachable, swift, yet loaded with satisfying decisions to make.  Highly recommended."
304,kevtron23,N/A,10.50
305,killerjoe1962,6,Origins 2018
306,KillerTaco,N/A,Designed by Reiner Knizia (2-5 players).
307,kilroy_locke,6,"This is tough... Generally, this is a nicely-stripped version of Modern Art with just set collection and a similar scoring method.  Unfortunately, the addition of symbols on some cards that give additional benefits make play too unbalanced based on whether or not you get those special cards.  Still, though, for a game that plays in 10-15 minutes, it's still pretty good.  Overall, I'd give it a thumbs up.

The real art in the Masters Gallery version also makes it MUCH nicer to look at while playing."
308,kingmob13,N/A,Can't seem to delete this
309,klsharp3,N/A,03_03
310,Koert,7,Fast and fun little card game. Modern Art without the auctions.
311,koreanpenguin,7,"Masters Gallery is a smart bidding game that lets you outwit your silly friends with better, more prominent art collections than they have. Even with a few strange rulebook issues and some less fun randomness at higher player counts, Masters Gallery brings risk and mystery to the table.

Check out our review here: http://www.geeksundergrace.com/gaming/review-masters-gallery/"
312,Kozure,6,"Pretty good distillation of original game to essential parts. Speeds up gameplay quite a bit but does miss the auction component, which was one of the charms of Modern Art. A little cheap that the art for each artist is the same on each card. A pretty ""meh"" product."
313,krit1789,6.9,"Knizia's Modern Art without the auction element. Simpler, lighter, and faster. I use dice to track down the number of paintings on display."
314,krompot,7,Looking for Masters Gallery edition for trade.
315,kvenosdel,7,"This is a good card game that doesn't get enough credit.  It is not overly complicated or deep but is very enjoyable. It has very simple game play with a little more complicated Knizia scoring system. This makes it pretty accessible to newer gamers since it's easy to help them see what will score points.

Very little in common with its predecessor though."
316,lajaro,6.5,Gently used
317,larkspurln,5,"It's a well done game I think, just no excitement and too long."
318,Larry Chong,8,"A card game version of Modern Art without any auctions.  Because of the theme, I prefer Masters Gallery over Modern Art The Card Game - even though they are both essentially the same game, the real artists and artwork makes it cool."
319,larryjrice,6,"While I prefer the auction game, this one is a solid filler that plays very quickly.  Watch out that the special cards don't run you out of cards!  "
320,latindog,7,"Interesting, lightening quick, auction-free version of Modern Art.  The luck of being dealt the cards that allow one to play extra paintings can be very influential but there are still opportunities for clever play and tough decisions on most turns."
321,Laurentiu,8,Another excellent card game.
322,Lawster,5,Like the art. Meh game play.
323,lbleicher,6.5,"I love the real deal (Modern Art), but this one isn't that great. Sometimes I wonder if my rating was too harsh due to the fact it was unavoidable to compare it to Modern Art, but since I quickly traded it away, I will probably never find out..."
324,ledragonnoir,N/A,"2-5 players
20-30 minutes
Reiner Knizia"
325,leemc13,N/A,Modern Art w/o the auctions.
326,lemac,N/A,ios
327,Leonardo,6,"+ fast simple card game
- special action cards can be too powerful

One of the better euro card games, simple and entertaining"
328,Lesley Anne,N/A,"Purchased: Essen Spiel 2010 
"
329,levininja,7,"Better than I expected.  Lots of meaningful decisions and it actually has commodity speculation packed into a really short game.  Everyone wanted to play again.

Too bad it doesn't look better."
330,Lionspride007,N/A,part of bundle...50
331,LittlePegasus,N/A,missing
332,Liumas,7,"Amazing to take the same game, remove the key element: auctions, and have it be just as good. Plus it works slightly better for 2 players."
333,Lobotnik,8,"Very impressed with my first few plays. Very simple, fun and easy to teach. This will come out a lot with non-gamers. Edit: actually non-gamers tend to struggle with some of the concepts. It is a great light game for gamers though and works well in our group."
334,loiosh13,N/A,"Modern Art: The Card Game . . . without the auctions, but still much of the feel of the original."
335,lonewolf,6,I like the board game a lot more.
336,lord goon,7,"This is an absolutely paradigmatic light Knizia game; redolent with the aroma of European culture, and plenty mechanically deep and idiosyncratic enough to engage the intelligence of anyone who's wary of war and rummy clones. Gameplay doesn't feel very much like you're participating in the art market, so the usual charge of ""too abstract"" does apply here, although I think this would have been aided if a bit more effort had been expended in the rulebook developing the game's theme."
337,Lord Heisemberg,8,"C'est la version cartes de Modern Art. En fait, il n'y a aucune enchères, donc il n'y a pas grand chose à voir avec Modern Art. Mais bon, le jeu tourne parfaitement."
338,LordAioria,N/A,"N.A.
"
339,lordvoldemort,7,"A game based on the Modern Art board game.  You are dealt cards in 5 suits that represent paintings.  You play cards until one color has 6 face up amongst all players.  Some cards have special abilities where you may have face down cards that score.  The most cards of certain color gets 3 points, 2nd get 2 and 3rd gets 1 point.  You then score points based on number of cards played multiplied by the score of each color. 

It is a simple game and really captures the feel of Modern Art and addresses the issue of one player overpaying for another players painting. "
340,Loridan,7,"Тот случай, когда механика дружит с содержанием. Очень красивая, быстрая, атмосферная игра. "
341,lorna,5,Modern Art without the auctions. Set collecting game that plays very quickly.
342,lstroll,N/A,"I WANT THE MASTER'S GALLERY VERSION.

This is similar to Modern Art (Knizia's classic auction game, heretofore referred to as MA Auction) without the auction. This version of the game (released as Modern Art - The Card Game, heretofore referred to as MA Card) was released using the same artists from MA Auction). Then there was a re-theme of MA Card (called Master's Gallery) where they decided to drop the identical artists from MA Auction (probably b/c they were worried that people would confuse the new MA Card with the classic MA Auction) and re-themed it using classic (and very beautiful) pieces of art.

See Ender's Game review: http://www.boardgamegeek.com/thread/404682

While I very much enjoy MA Auction, I think that MA Card (or more specifically Master's Gallery) has enough of a different game play to make it worth owning (even though I have MA Auction). Additionally, the beauty of the classic artists make the game feel very educational (in a positive way). And this too adds to the reasons for wanting it (even though we already have MA Auction). MA Card (or Master's Gallery) also offers 2 player playability (since there is no auction taking place)."
343,ludopath,10,"One of our most played games for a reason. Easy to teach, yet pretty deep and full of surprises, and the Duckomenta artwork is unmissable."
344,lugielord,N/A,traded away without playing it.
345,luminarious,7,"2-5 players, 30 minutes."
346,lushchords,6,"Take Modern Art. Remove the auctions. There is no money anymore, but instead points you can't spend. Add basic card effects (play another of the same artist, play one face down, everyone plays one, etc)
You now have Masters Gallery. And it's kinda fun!"
347,mabell_yah,7,Who would have thought that you could remove the auction from Modern Art and still have a good game.  This one is all about the elegant scoring mechanism.  Very short and volatile. 
348,maceo6,N/A,$1.29 GW 10/28/14
349,mac_library,N/A,https://bit.ly/31GkyD2
350,Madcapmartini,N/A,Sold in TC auction 2018
351,madhatterboardgames,N/A,-
352,madoming80,N/A,"Nuevo 70.000 Usado 40.000
Está nuevo, solo se ha destapado"
353,mafh,9,"One of my favorite light games.  Played it a lot on iOS, and then we got the physical game."
354,maldrak,7,Avoids the problem that Modern Art has with a poor bidder handing the win to someone.
355,Marius n Milan,8,2016
356,Mark.Watson,7,"Captures a lot of what there is to like about Modern Art, but it lacks the perfection of the real thing."
357,MarkEJohnson,6,"I already knew I wasn't crazy about Modern Art, but was lured by the classic paintings in this different version."
358,MarquetteGameNight,N/A,"2-5 players, 20-30 minutes
Tara"
359,marshallb93,6,Yet to player with more than 2 players. I feel it would be more enjoyable with more.
360,mathdood,N/A,Modern Art: The Card Game
361,matt769,7.5,"It works, its fun, but it pales in comparison to Modern Art. Perhaps that is not a fair comparison, but its going to happen anyway."
362,maudineormsby,7,"Got rid of this for the nicer artwork Masters Gallery.
---
Great thinking-filler for groups that don't like social games like Coup or Resistance. Will take about the same amount of time, and nobody will want to kill anyone else at the end."
363,MavWeirdo,N/A,Not Played
364,McDanger,N/A,iOS
365,McJarvis,N/A,"Much lighter & faster playing than Modern Art. I wouldn't hesitate showing this to casual gamers, as it is essentially Modern Art without the auctions, which end up being a huge intelligence test."
366,medew,N/A,$5 - BGG
367,MeYesMe,7.5,Completely different vibe than the board game has. Good on its own terms.
368,mgreen02,3,"Not bad, but I would play Medici in every situation over this. "
369,mickwood,7,Own both physical and iPad versions. 2-5 players. No expansions but several variants. 'Modern Art' is same game as 'Masters Gallery'. Good game - lots of strategy.
370,mimem,7.5,"I prefer this to the original version.  No auctions, just actions."
371,Misha99,7.5,Very fast game with good strategy for it's weight. Enjoyable.
372,mjfikes,N/A,Unplayed
373,Mock Family,8,"Quick decent fun, easy game to explain, much more strategy than at first blush, art is too small.  Box says 30-45, we play 5 players in 20-25."
374,Mokka coffee,N/A,gave it to a friend 
375,monkeyrobot,8,Nice new version. I was tired of explainig newbies that paying too much for other peoples' paintings in the auctions totally ruined the game... Not anymore with this version!
376,montsegur,6,"Entertaining but not thrilling. but very nice from ""the master"" to thank Dieter once more"
377,moorwild,8,Yes: Mordern Art without the auctions works as well!
378,Moppersmurf,6,G.
379,mothertruckin,8,25+ app plays.
380,mouldybanana,7,done
381,Mousey,6.5,The Masters Gallery version
382,mpires,8,good game. Simple with meaningful decisions. Enjoyed it
383,mplatov1812,N/A,Modern Art (POP) edition
384,mrk1236,5,"With 5 players, not everyone got to play in one round of the game.  That made it difficult for some players to find the game entertaining and bring the rest of us down.  I wouldn't recommend it for so many but it may be due more to the player(s) that you are with.  "
385,MScrivner,4,Takes the most interesting part of the original Modern Art (the auctions) and removes it so that all that is left is an easily manipulable market game. I do not understand the impulse to dumb a game down...
386,msoong,N/A,Not sure where this went. At Mona’s I think
387,mthomashow,7,Finesse-driven cards game....not interesting with 2....dynamic and social with 4
388,mtkokaly,N/A,new in shrink
389,mulanb,N/A,Brad
390,MULRAH,6,"We tried this using regular Modern Art cards, so it's probably not quite balanced properly, but it still gave me a feel for how this is supposed to go. I must say I was shocked at how well it worked. It felt like luck drove a lot of the play, but no more so than any quick card game (I'm looking at you, Parade.). There seems to be room for some decent tactics, so the game could evolve as we learn the system a little better. Very interesting."
391,murzim,8.5,"SPIEL 2016

Typical early Knizia game with a simple ruleset but an interesting game play. It seems like 3 players offers more strategic game play than 4 players, where the luck of draw and the fact that you need to follow 'suits' becomes more prevalent."
392,Mwroskam,8,"Knizia game that once again uses simple principles to build a very interesting set of decisions.  This is really great with 2, which is not always the case with Knizia games.  Like the theming of this edition far better than the Modern Art edition."
393,mxke,3,Bad balancing issues with the one card ability. 
394,MystElden,N/A,"Very similar to Modern Art, but w/o bidding. Snowball effect later in the game."
395,Nap16,7,"Modern Art without the auctions . . . heresay . . . actually, not bad . . .

Game Played: #13870."
396,Narval7,N/A,J
397,Necroblaster3000,3,"Modern Art: The Card Game
Not the auction board game version I wanted. Removes what makes the original great."
398,Nerzenjaeger,7.5,"A crunchy filler card game that is considerably reliant on planning your moves (you only get a limited number of cards over the game). The strategic aspect shines with a lower player count, since rounds tend to be over in the blink of an eye with the full complement. I like it, a light card game for some - and excercise in set-collecting strategy for others."
399,Netjera,10,"This game was a real winner!  I think a lot of people are confusing it with the old version of the game, which had an auction mechanic; but this newer version is a fast-paced matching game, with a lot more strategy than you'd expect.  Really fun and fast!"
400,newkillerstar27,8,"Possibly my favorite filler game. Certainly my favorite card game filler...but only with higher player counts. Don't bother playing with less than 4. The card abilities can be somewhat difficult to remember, but otherwise this is a fantastic set collection game."
401,nhyone,N/A,2012?
402,nickp395,7.5,"Often requested at family gatherings.  I have the ugly pop-art version.  I'd like to get the Master's Gallery instead.  Short game, we'll usually play games in one sitting."
403,nighttrain54,6,A well-tuned Kniza machine. Great little card game with some meat on the bones.
404,nikolaivp,N/A,"still in shrinkwrap, never played"
405,Ninebreaker2,4,Your typical pointless Knizia.
406,Nishsama,7,"I've only played this once, but I have to comment on this game b/c my friend really enjoys it.  I was pleasantly surprised that she likes it as she mainly plays word games (big Scrabble fan) while Settlers of Catan is a brain burner for her.  Thus far, I have found that No Thanks! and, now, Masters Gallery are under her umbrella of non-taxing games.  Thanks, Dr. Knizia!"
407,nlfuller77,N/A,Received for free as part of the Through the Ages Kickstarter.  I may have overpaid.  Gave away to a friend to see if he liked it more.
408,noonday,8,"Fun and simple card game, easy to learn and fun to play with non gamers too.  Pretty pictures and an interesting system of scoring."
409,Norbert Chan,6,"The five artists from the original game are represented by cards now. On their turn, a player plays an artist card out of their hand. Some cards ahve special abilities, such as playing another face up card, another face down card, make everyone play a face up card, draw a card, or add a value of 2 to an artist. Round ends when there are 6 face up cards of an artist. The first place artist gets a '3' token, the second place artist gets a '2' token and the third place artist gets a '1' token. Players with these cards in their display score the points. Play over 4 rounds. The artists with tokens only score in the current round if they finish in the top 3 of the round. 

It's a quick 30 minute game. Good game to close a session. There is a lot of luck on your cards, and what other people do. I have played twice with 5 players, and it seemed beyond analysis for me. Perhaps with less players you can form a plan. "
410,notclive,8,"Played once.
Really light and fun!"
411,no_where_dense,9,"(Modern Art: The Card Game) They should rename this game as ""Modern Art: The Auction-free"" or something since the original Modern Art was a card game anyway. The game is excellent and it may be an introduction for Modern Art as well. Tried this with 2,3,4, and 5 players. 2 is kinda weird but it works."
412,no_where_dense,9,"(Masters Gallery) If it is the deluxe version of MA:TCG, then why didn't they at least include scoring coins/board? Nice to have real artists painting."
413,Nurdok,N/A,Got at Essen 2012.
414,nutjunkie,N/A,$0.00 - KS w/ Through the Ages
415,NVerter,8,Gestión de mano / Mayorías / Manipulación mercado / 4J / 5J
416,nvidia3dfx,6.8,"• Family / Party game
• [COLOR=#009966]Hand management[/COLOR]
• IMHO, a wee bit better  than Modern Art
• MG gave me the same vibe but faster (I still  love the auction/bidding in MA tho)
• Good components
• Good artwork
• Decent theme
• Replayability: Low~Medium
• best with 4 players"
417,oacarmon,N/A,"Traded away.

Never played.  In shrinkwrap."
418,oddtime,7.9,"Tidy little game, after a few plays with the fam we all agreed that it feels like you can develop a strategy, but we never know if we are actually influencing the outcome per that strategy. 
Enjoyable none the less. "
419,ogrim,7.5,"Not quite as good as the original modern art, but at least it also works with a smaller number of players."
