,username,rating,comment
188,Rob Watkins,2,"In an 8 hour play session, we spent approximately 6 hours trying to figure out how the rules, some central features of the game, and various card interactions worked.

I might revisit the game in 6-12 months to see whether a 40+ page FAQ/errata has been created to help adjudicate a myriad of ambiguous rules interactions. An intriguing setting with a simple core rules system, we wanted to have fun but it turned out to be a miserable slog trying to ascertain how we were actually supposed to play correctly."
189,Rollschuh,8.5,Rating based on 3 plays. Will adjust with further plays.
190,Rompol,6,i take the Ambasador pledge :) i realy like the figure !! (it's the same figure of their first ambush game ^^)
191,RUM8LE,N/A,Kickstarter backed
192,sad_vamp,6.8,"+Very good, 
+Nice theme, nice game. 


-sometimes the rulebook can be confusing (Especially for the Nemesis)
-needs lots of space"
193,salsadma,7,can be a bit of an issue that one of the players need to leave the room with regular intervals while waiting for the rest of the group to figure out what they want to do.
194,samoan_jo,N/A,(50)
195,sansagam,N/A,En venta: wallapop
196,Scaper07,N/A,Kickstarter ambassador pledge
197,SeerMagic,8,":):) I LOVE this theme
:):) Resource system is one of the best I've ever seen 
:) Clean mechanics all around
:) Good production, minis, art, graphical design
:) Really good rules for campaign and 1 offs
:) Much less than a bear to set up that others in the genre
:) Good systems with the dice symbols...

:soblue: ... but very dice chucky
:soblue: Backstories a bit too dense
:soblue: Poor rulebook and CMON support (but bgg has worked out many things)
:soblue: A few broken cards in certain scenarios (make sure to not allow them)
:soblue: Everything but base game now looking KS exclusive
:soblue: Too much downtime at 5p. Shining best at 3p"
198,shaggi30,N/A,+ all KS exclusive extras and Embassy expansion.
199,Sharky54,N/A,np
200,Shoebargin,3,"Another broken game from the good people at CMON.  2 hours to set up! 2 hours to play 4 rounds! So much down time unless you are the Nemesis in which case you going like a hamster in a wheel! And yet another rule book that is difficult to navigate and just plain unclear in sections. I think we all just deserve better than this.

There are some nice things here, the theme is solid, art is good, interesting mechanic of powering up the bad guys by using your special powers but just too reliant on fluky luck with the turn of a card or the roll of a handful of dice.

But ultimately waiting half an hour to roll a few dice which hit or miss then settle in for another half an hour for your next go is just NOT FUN! Maybe this game is just for two players? It also feels like the Nemesis is going to beaten most scenarios (although I have only played the first three).

I kind of feel like the high ratings for this game are from all the poor people who have backed this on KS and just can't bring themselves to acknowledge that they have done their dough and are now having to suck the game lemon that Moloch is.

There are just so many better games out in the world and some nice art and cool mini's does not a good game make."
201,Sigiscsi,N/A,ETA: 01/2018
202,Silentb87,N/A,"All main expansions + bakerstreet set.  

Note:  Everything is condensed down to two boxes - the Core has all minis bagged.  The Embassy box has the tiles.  

Original packaging otherwise was discarded to conserve space"
203,SisterV,10,Rated as Nemesis. No house rules. Can work for two but is harder to win as Nemesis because the opponents don't need to coordinate as they are played by the same person.
204,sithgecko,1,Kickstarter version with all add-ons.  This game will cause arguments unless you have a group of people who enjoy being tortured while playing tactical games.  Any decent Nemesis will easily overpower the Gentlemen players game after game.  If you are looking for casual gameplay with friends please look elsewhere.
205,SlothHugger,N/A,✔
206,smxjot,8,"We had a first run last weekend and it felt like you need to take care of a lot of details, we finished the first scenario really fast, basically they took the lady with her 4 spaces move out the board really quick and then they cornered my agent and I was not able to get the exit with my other agent on time.

Overall funny but with a lot of rule reading to the game make it a little bit slow.

For sure I will try more times to get the real feeling of the game."
207,sota,9,One of the most beautifully designed games I have seen.  Very nice components and great game play options.  Highly recommend.
208,Spielfuchs,N/A,behalten
209,StanTem,N/A,"Sleeved - SP 80x122 + SP 43x65 (to do)
Painted mini's (to do)"
210,Stejjer,N/A,Backed the game on Kickstarter. Game looks like it has a lot of promise. Really cool mechanics. GREAT art and theming. Extremely excited about this game!
211,stormwarrior21,7.5,"One vs many campaign game with great atmosphere. A Victorian Era ""dungeon"" crawler. "
212,Stroodle88,N/A,"I think one miniatures game in my collection will be enough.  Will probably sell this off once I receive this.  If you see this message and are interested, let me know.  Purchased the all-in pledge.

Sold. 5/29/18"
213,Suitengo,8,"Really enjoy playing Rise of Moloch. The only real problems with it are a rulebook in desperate need a revision, and the fact that is says it can be played in 1 to 1 1/2 hours. The average game time is definitely closer to 2 to 2 2 1/2 hours."
214,taxy,8,via Adventskalender von Milan-Spiele 2019. Größte Erweiterungen (englisch): The Embassy + The Mekasylum
215,Thallium0410,N/A,Kickstarter Edition
216,The Carmen,N/A,Kickstarted
217,the tickler,6,"Good and fun game. Sadly, inconsistent wording, unclear rulings, zero support from the Kickstarter Creators and some misprints on the maps and rulebooks unnecessarily mar the gaming experience."
218,TheBirne,9,"very well made and balanced Team-vs-Villian game with wonderful minis which all also having a bio discribed in the material. The game comes with a replayable campaign with 6 chapters which all are a scenario with each special conditions and rules. I really like the narative and fast gameplay. Also, the mechanic how the eather (Mana) is handled is a very unique way which gives itz a nice unique touch (if the theme didn't manage to get it to you the first place ^^)"
219,themcguire,9,excellent 1 vs all game with a 6 part campaign and great story!  Awesome miniatures as well
220,theradon,N/A,Arena brawl
221,theshrewking,N/A,Kickstarted
222,The_Shepherd,9,"Amazon $77
Miniature market $80

Player Count = 2-5
Dungeon Master ? YES
Play Style =
Board Type = 
Player Figure Type = 
Enemy Figure Type =
Leveling / Tech tree =
Character Classes ="
223,Thronesmasher,8.5,"Well produced 1 vs many skirmish/crawler in a Victorian steampunk setting. The good guys control a handful of heroes and allies on a modular game board, trying to complete objectives. Meanwhile the bad guy controls a bunch of minions and agents, and has his own set of objectives.

The game is not too complex. The good guys alternate actions with the bad guy in a secret order. Actions are mainly move, and attack. Combat uses attack and defense dice, modified by gear and power ups. The good guys will really have to work together to complete their mission. The bad guy has some nasty tools to disrupt their actions.

It is possible to play the scenarios as a one off, or as a campaign. Both work pretty well. The scenarios in the base game are balanced, diverse, and replayable. The KS exclusives and expansions mainly provide new heroes and scenarios, which is great."
224,TKGamesinfo,N/A,Shelf 3
225,tmcclanahan,3.75,"My group's consensus after 5+ sessions is that we'd all rather read books or watch shows/films set in The World of SMOG universe than play this game. The only whisper of player agency is in between games of a campaign, during the intermission when selecting new gear & upgrades and then before the next game when selecting Gentlemen and distributing gear and roles—everything else is just slowly and painfully watching handfuls of dice play out a predetermined plot.

I'm thinking of suggesting that, if we want to try one more session, we play without rolling the dice; just treat everything as successes. Maybe we can get through the game fast enough that people's long downtimes don't suck them into their phones, and maybe we can focus on the only thing the game does well: Theme. 

Except that despite people saying the game is ""dripping with theme"", we find that the theme is almost entirely decoupled from the gameplay & mechanics—we have beautiful minis & artwork, sure, and there are character bios that are okay-to-well written, and sometimes the page or so of story leading into a game seems to be interesting, but then the gameplay is totally generic and all that theme falls by the wayside as things like character, motivation, setting, et cetera are replaced with stat calculations, lines of sight, and endless randomization by dice and cards. The closest thing we've noticed to theme having an impact on gameplay is that one of the Gentlemen, who for some reason is wearing a full [metal] dive suit above the water, moves a little slower as a result."
226,Tobi,N/A,"Dublin
Kártyavédő"
227,tobsn,N/A,Kickstarter Edition
228,tommh,10,"Solid game mechanics, dripping with atmosphere, and the best art and sculpting I've ever seen. Truly awesome."
229,Tranton,8,Kickstarter => Jan 2018
230,tsothoga,N/A,"One vs many board game with fantastic miniatures set in a steampunk Victorian England. Occultists and monsters have overrun London, and players must fight them off through a series of missions."
231,tw0as,N/A,KS All-in
232,tyrice81,N/A,"This is the Kickstarter edition that comes will all of the stretch goals including the Arcanist Extras Box. Game is new and never played, opened but all components present and cardboard unpunched."
233,Tyrone Pines,N/A,Kickstarter edition with all Arcanist extras and stretch goals. Never played.
234,tyste,N/A,"1-v-many campaign game in steampunk.
simultaneous action programming with cards. 
then activate cards to move / fight etc. dice base combat. can be long
almost seems good"
235,Udruga Kockica,N/A,"
AL.S.

Kickstarter"
236,ujuyu,9,Last Night on Earth on steroids
237,urukwai,10,KS Arcanist pledge + expansions. Great game with a wonderful theme and background and very fun to play !
238,Vecna42,N/A,#2 #3 #4 #5
239,Veronie,8,"Kickstarter

+ Lots of really cool minis
+ Steampunk setting
+ well-written story in the campain quests

- does not feel balanced between the villain and the ""gentlemen"". And when he wins, he gets even better stuff, making it even harder to beat him on the next chapter. 
- Very dependent on dice rolls
"
240,Walt Mulder,8,All-v-1 Victorian steampunk. Thematic adventure scenarios or campaign. Usual high quality minis from CMoN.
241,watanuki,N/A,KS Edition
242,wdwPlayNext,N/A,Fantasy
243,weidox,2,"Descent clone, with same LOS crapiness"
244,willdesigns,2,It s a dice fest with lot of holes in the rules and boring gameplay that lasts too much and consider i play descent and doom . It s unbelievable that this game has such a high number on bgg for auch and obsolete mechanics.
245,wzimerman,9,Top Quality! An excellent and super entertaining game. Totally recomended if you are into strategy / skirmish board games
246,yogibbear,N/A,"Kickstartered - Ambassador Pledge Level:
+Burgundy Dice
+KDM: Steampunk Twilight Knight
+The Mekasylum
+The Dragon
+The Wheel
+Her Majesty's 
+Baker Street
+Artbook

PM completed."
247,zgabor,6.3,"Nagyon jó látványvilággal és történettel megspékelt dungeon crawler, mely kifejezetten jó játékmenettel is büszkélkedhet. Az overlord (Nemesis), ha nehezen is, de legyőzhető, de legalábbis jó néhány esélytelen helyzetből ki lehet jönni, így nagyon izgalmasra sikeredett mind a két játszmánk (1:1). A kockadobásokra nem sok módosítás van, így szokás szerint az arra hajlamosaknál a rossz gurítások sajnos el tudják rontani a jókedvet, de azért együtt lehet élni vele, emiatt kár kihagyni, ha egy kicsit is tetszik a téma. ;)
---
A következő két játék már rendesen lerontotta az élményt. Az egy dolog, h rosszul dobtunk, de olyan szinten lejtett is a pálya az overlordnak, h szó szerint, esélyünk sem volt a győzelemre. Ezt ugyan belátva az elsőt elég hamar feladtuk, de reménykedve és új taktikával felszerelkezve visszavágót követeltünk. Menthetetlen volt itt is a dolog, így keserű szájíz maradt utána. Kicsit lepontozom.
7.8 -> 6.3 (ami még mindig nem rossz azért)"
248,ZMAng,N/A,Kickstarter
249,Zygomax,N/A,CS (Check for KS extras)
