,username,rating,comment
136,paul10liao,7,"規則:
*放置中央圖版並方上對應建築物在對應格，特勤局版塊放一旁，指針撥到對應玩家人數格，五張基本任務卡隨機張開在主圖版五個地點的左上格，進階任務卡洗勻放一旁，單眼鏡片標記放一旁
*每個玩家拿一個機器圖版跟對應的8個機器組件，拿一個科學加放在左邊最上格，拿一組同色的五個特務齒輪蓋著洗勻疊起放面前，拿對應顏色的火力標記放在特勤版等級1的位置，隨機起始
*玩家回合每次拿起最上方的特務齒輪，看玩正面後蓋著放到任意地點疊在之前的齒輪上，當一個城市有三個特務時結算(輪到你且沒特務時選擇一個城市結算)
*結算時目前回合玩家拿單眼標記，來記錄目前輪到誰，然後結算地點的齒輪整疊翻面，上到下依序結算，先獲得該城市的資源再結算特務效果，結算玩的特務開著回手放一旁，然後單眼標記放回，左手玩家繼續，拿到的資源要放在自己圖版對應格，火力則提升火力軌一格
*當放置最後一個特務時，將之前放到一旁開著的特務洗勻在疊起，如果觸發結算則結算完後再洗勻
**特務能力
>資源改為拿兩個
>可完成地點任務卡如果符合條件，拿走該卡並拿右邊獎勵，卡放一旁
>此特務下方特務能力無效，只能拿一個資源，不會影響自己的特務
>奪取建築 如果火力值比特勤軌的目前值高火等於，可以拿走一個建築物放你圖板旁，獲得該建築物所在格上方的獎勵，然後特勤軌提升一格
>發動機器能力，跟額外解鎖能力
*法典  當有五個時，每次派特務可任選不用選最上面的，一開始只能拿數值1的法典
，等特殊機器組好才能收集2的
*科學家 下面兩格要對應機器組好才能使用，可支付來做特殊行動
>可從開著的特務派
>派出後支付兩個可在派一次
>派出特務後支付三個直接獲得該地點的建築物無視火力，之後特勤軌也會提升一格
*在任何玩家將機器組好或是特勤局軌到最高格時，所有玩家在進行一回合後結束記分，然後上到下依序結算每個剩餘的特務，最後加總分數，平手完成最多組件的贏
>圖版上機器組件分數
>每格奪取建築物兩分
>根據任務卡拿2/3/4分
>每個動亂標記兩分
>法典拿上面的分數"
137,paxtt,N/A,Copies: 2
138,pincao,N/A,Essen 2016
139,Planet Pusch Games,N/A,"Donated by Anonymous
RinCon 2019"
140,Pol56,7,"Good game, but I would have liked it better if the theme were stronger. You're playing the part of a Victorian villain, out to dominate the world by building your latest super-weapon (with nice luxuries included). 
But it never really felt like that. 
Liked the Saboteur though."
141,Pozman,7,"Preliminary rating, as during our one play, someone interpreted the C.L.A.W.S. special ability in way it made of a fucked up game. So I've tried to rate based on my feeling before that happened. And that was quite an amusing light medium weight game were you collect stuff to built parts of a ship or get special abilities with scientists. Nothing really shocking is happening here, but the twist with the (hidden) cogs is something original."
142,punkin312,5,"Awesome productions and minis. Totally unnecessary minis, but cool nonetheless. All in all the game just didn't do it for me and it was oh hum. I could play again, but I won't be rushing to do so."
143,Quartzgamer,8.8,"04/07/19: First play and quite impressed, slow start as we got used to it, need to re read rules but a good game."
144,R3g0_0,7.9,"Victorian Masterminds è un gioco rapido e divertente. Le bellissime miniature garantiscono l'effetto ""wow"" e la semplicità delle meccaniche lo rendono adattissimo anche ai neofiti, che sicuramente ne apprezzeranno la qualità e potranno facilmente appassionarsi al mondo fatato dei giochi da tavolo! Insomma, se volete allargare il vostro gruppo convincendo gli amici meno esperti che i giochi da tavolo moderni non sono solo per nerd invasati, Victorian Masterminds è il titolo perfetto per farlo!
PRO
Un bellissimo introduttivo adatto anche ai neofiti
Le miniature sono un plus da ""wow""
La vittoria può passare da diverse strategie
CONTRO
Gli ingranaggi Agente hanno un aspetto ""fanciullesco""
I segnalini delle risorse sono minuscoli
I giocatori più esperti potrebbero leggere troppo facilmente le strategie dei ""rookie""
Trovate la mia recensione qui: https://www.justnerd.it/2019/09/11/la-recensione-di-victorian-masterminds-il-gioco-da-tavolo-che-ci-trasfoma-in-supercriminali-di-fine-800/"
145,retax7,8,"A great gateway game, and one of the most thematic ones I've played. It is very simple and fun. Great alternative to Lords of waterdeep."
146,rikkuza,N/A,New
147,robvw,6,"The theme is not deeply integrated into the game, that was slightly disappointing. Production is good, although the player boards are too flimsy for my taste. It works great as a 3 player game, too much downtime with four. This game’s strengt is in the mechanics. Worker placement where the workers have special abilities and interact with other workers, that’s something I have not seen before."
148,rookie,N/A,"Complexity: 2,25/5"
149,rplea,5,"Have only played with two, may be better with more, although I can't see the game being more controllable."
150,sbsimp1,N/A,Box 35
151,Scarecrow414,N/A,2-4 45-60m 12+
152,SeerMagic,8,":D Wonderful action/worker placement system
:D Fantastic theme and production
:) Six unique ships that do change your long term strategy 
:) Different ways to get points
:) Tough decisions on what to build next

:soblue: No event deck or action cards
:soblue: Point scoring overly simplistic
:soblue: Official 2p rules stink
:cry: Probably never getting more content"
153,sequella,5,"Good Lord, this is a snoozer. Especially with two... two renowned designers melded together doesn't always mean a smash hit.

This is a really bland placement game that seems to just run through the motions. "
154,severian73,8,"I'm digging it.  Rating may drop with future plays, but for now I really appreciate the balance this game strikes.  A perfect length (1 hour), just the right amount of thinking & planning, just enough flavor and variety to make it interesting.  If you're looking for a light-weight worker-placement with some clever twists that plays super-fast, I'd recommend this one."
155,Shag23,8,Played demo is 2019 CMON expo in ATL. Bought a copy of it at the expo and had Eric Lang sign the front of the box.
156,Shellinzky,9,"quick easy fun ""worker placement"" with some strategy."
157,shikokuinu,N/A,Nur Englisch
158,Simone62,9,gewonnen 1x
159,simonocles,7,"Advent

Sold CanCon 2020"
160,SirHandsome,5,"Mostly inoffensive, but held back by mediocrity in a world where there are too many stellar games. It's light, but not interesting enough to justify the length (it's not long, so this is more of a critique on its interestingness than the length)

(3 Design + 2 Enjoyment)"
161,SkyShadow38,8,"This game is quite a bit of fun, especially if players are prone to goof off while playing, like we are. The components are really nice, and the insert is well designed for the most part, keeping most things organized and properly in their place. 

Gameplay is fast and the game is very easy to learn and teach. It has a nice, mid-level amount of strategy to it and is great for newer players."
162,Snakebyte24,N/A,2-4
163,soonerjayhawk,N/A,"For sale.  New, in shrink."
164,Starkriller,6,Gift
165,StrikeByFire,9,We have fallen in love with this game! Played 3 or 4 times at CMON expo and we knew instantly we needed it in our collection. 
166,sumo,3,"There are two possibilities:

We missed something.

Or 

The designers dialled it in and no longer care about customers .

Bad. Very bad.

Hugely disappointing. Nothing to see here."
167,SwatSh,7,Vin d'jeu: french review of Victorian Masterminds: https://www.vindjeu.eu/2019/02/02/victorian-masterminds/
168,Szakismash,N/A,Hungarian version will be available from Delta Vision
169,Tacit Ronan,8.5,"With the mixed responses to this game I was concerned I may not enjoy this. However, I thought it played solidly and seemed very balanced. The components I feel are great, the only thing I’d change is the player boards which could be thicker. Glad I got this otherwise I don’t think I’d ever play this. This may become one of those hidden gems which may never see an expansion, which would be a shame."
170,Tatiora,9,"Really love the multiple paths to victory in this game! Thematically, it's awesome, and the art is fantastic. Wish it played more than 4 people, but everyone who has tried it at my table has enjoyed it thoroughly."
171,teetuz,8,Painted
172,terrychu,7.4,"A very “CMON / Eric Lang” game

From design prospective, it is a pretty streamline and clean one that has easy-to-learn mechanism and medium level of depth. The chips “worker placement” mechanic is nice and the way to score is creative. The only drawback is a game feel a bit dry and a bit repetitive. Guess it is because it doesn’t have a long term goal and the game is not short enough to avoid the repeating feeling. 

For game component, it is like any other CMON game that is not lack of quality. The chips is good but not as good as clay chips and the board to build the robots is a nice component but not top one.  

Overall, it is a good design game (like what Eric normal does) and good but not great game component (as CMON does)  is worth to try it and see whether fit to your taste.

Who would be interested: Worker placement game lover
Who would not be interested: None .. should be adaptable to all type of gamers"
173,The Corner Ferndale,N/A,"Open Copy
Retail Copy"
174,TheFrankton,N/A,Eric Lang game
175,themagicbeatle,N/A,June 25th 2019
176,timeodanaos,N/A,[prototype]
177,TKGamesinfo,N/A,V1
178,tonyhanna,9,❤️
179,tquey57,N/A,"New, in shrink wrap"
180,Travalgar,8.5,"For a steampunk sci-fi themed game, Victorian Masterminds feels very light, plays extremely fast, and leaves a satisfying taste in my brain. The different special actions of each characters ensures balanced assymmetry."
181,tskanata,N/A,2-4 Players
182,TundraThunder,N/A,Interested based solely upon the designers (Antoine Bauza & Eric Lang)...
183,TwistedByDesign82,N/A,Low interest
184,VerbalKint,6,"Light worker placement. Pretty easy to pick up after a round or two. A bit more strategy than initially thought with placing flipping of the stack of workers. Not many options. Components really stand out as they are beautiful. I like the game but it didn't ""wow"" me. This is among my least favorite Eric Lang games as he is one of my favorite designers. It can feel pretty scripted at times as well. It's okay but not great."
185,ververken,8.5,"BGG rank 22/3/2019: 4088
Light quick family weight game with enough strategy."
186,Von Paulous,7,Seems different.
187,Walt Mulder,7.2,Part of CMoN's JASE collection.  Standard Euro fare with cool minis added.
188,WLMIV,7,"On initial thoughts after playing.  It is fun and a good game, You will not comprehend all that is happening until mid-way through your first game.

There is a lot of planning involved with the placement of your agents. What do you want to do and what can you do in relation to the other players. There are many options for you to choose. Still  you must watch what others are doing to avoid getting shafted. 

Building the machines is fun as well. 

The components for the buildings, scientists, and monuments are really nice. 

On the other hand

The rule book is not great.

The machine parts are really small. Cubes or some type of mini (since it is CMON), would have been nice for the firepower token. 

It seems too easy to take the major monuments.

In my opinion the game needs a score pad, a players aid, and a glossary explaining the mission cards. It would have been worth the extra cost.

I am a little disappointed though. I did have higher hopes for the game. It has so much potential that may have been cut away for business purposes. 

I do believe there is room for expansion which can add variation and depth as well as a fifth player."
189,Wyte Cell,6.5,"A lighter mid-weight. Okay game, but could have been so much more!"
190,Xantiriad,8,"Fun, light and thematic role selection game. Cool if slightly over the top minis."
191,yssweet,N/A,"Subcultures: 65 (52/58,50)"
192,zb1035,6,It's fine. Kind of boring. Don't like the memory element and could get old quick. Needs an expansion.
193,zekks,N/A,Via PiF
194,zenmazster,7.8,"This game surprised me quite a bit.  A lot of game in a small playing time.  

High on fun, lots of different paths, it makes you feel clever, easy to teach, lots of different powers.  This one is a winner and looks great on the table."
195,Zondag,6,"It gave me a fantastic first impression, but, after a couple of games, I find it's just ok."
196,zrc26,N/A,"0
acc"
